,County,Population,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Employable Count,Unemployment Count,Unemployment Rate
932,Lamar,111933.0,911862.0,475824.0,21282.0,19.0131596580097,49968.0,4903.0,9.81227985910983
933,Lamb,13762.0,295872.0,143008.0,3166.0,23.005377125417816,6096.0,359.0,5.889107611548557
934,Lamoille,26144.0,693127.0,349041.0,2928.0,11.199510403916769,14527.0,620.0,4.267914917051009
935,Lampasas,21677.0,138172.0,66671.0,3278.0,15.122018729528994,9642.0,793.0,8.224434764571665
936,Lancaster,924251.0,5886203.0,2734631.0,113933.0,12.327062670205388,489267.0,29731.0,6.076641179560444
937,Lander,6208.0,124636.0,55624.0,752.0,12.11340206185567,3087.0,371.0,12.01814058956916
938,Lane,359429.0,1595827.0,892768.0,70561.0,19.63141538384493,177222.0,17490.0,9.868977892135288
939,Langlade,19677.0,381431.0,218291.0,3011.0,15.30212938964273,9562.0,758.0,7.927211880359757
940,Lanier,7390.0,74563.0,38394.0,1798.0,24.33017591339648,2809.0,414.0,14.738341046635814
941,Lapeer,84423.0,657171.0,277790.0,9034.0,10.70087535387276,40033.0,4096.0,10.23155896385482
942,Laramie,95473.0,514755.0,345551.0,9375.0,9.819530128936977,48670.0,2453.0,5.0400657489213065
943,Larimer,312891.0,966787.0,548469.0,42171.0,13.477856505939767,173017.0,11648.0,6.732286422721467
944,Larue,13167.0,128833.0,83896.0,2100.0,15.94896331738437,6030.0,611.0,10.132669983416251
945,Las Animas,14502.0,309089.0,207252.0,2072.0,14.287684457316232,6504.0,606.0,9.317343173431734
946,Lassen,33847.0,601970.0,318627.0,3637.0,10.745413182852246,10573.0,1311.0,12.399508181216305
947,Latah,39108.0,595682.0,307517.0,7654.0,19.571443182980463,20785.0,1563.0,7.519846042819341
948,Latimer,8607.0,88251.0,46500.0,1442.0,16.753805042407343,3655.0,272.0,7.441860465116279
949,Lauderdale,205330.0,847222.0,455732.0,41312.0,20.119807139726294,91877.0,8138.0,8.857494258628384
950,Laurel,51091.0,238196.0,114404.0,11575.0,22.65565363762698,21767.0,2637.0,12.114668994349245
951,Laurens,102054.0,539080.0,275988.0,24446.0,23.95398514511925,42837.0,4076.0,9.515138781894157
952,Lavaca,23427.0,262475.0,138026.0,2262.0,9.655525675502625,11066.0,381.0,3.442978492680282
953,Lawrence,407375.0,3544943.0,1851744.0,68814.0,16.892052776925436,180553.0,14181.0,7.854203474879952
954,Le Flore,50531.0,607580.0,311019.0,11183.0,22.13096910807227,20371.0,1883.0,9.243532472632664
955,Le Sueur,34812.0,554476.0,255546.0,2743.0,7.879466850511318,19372.0,1004.0,5.1827379723312
956,Lea,68149.0,353751.0,272068.0,9859.0,14.46683003418979,31182.0,1842.0,5.907254185106792
957,Leake,24634.0,104407.0,54289.0,6716.0,27.263132256231223,10329.0,1266.0,12.256752831832705
958,Leavenworth,73374.0,477071.0,187328.0,8070.0,10.99844631613378,32870.0,2009.0,6.111956191055674
959,Lebanon,138082.0,758916.0,408402.0,15086.0,10.92539215828276,71288.0,4889.0,6.858096734373246
960,Lee,1085983.0,4351235.0,2490863.0,186510.0,17.174301991835968,489068.0,45990.0,9.403600317338284
961,Leelanau,15771.0,570212.0,324939.0,1810.0,11.476761143871663,7491.0,567.0,7.569082899479375
962,Leflore,31277.0,101593.0,68823.0,11941.0,38.17821402308405,11339.0,1777.0,15.671575976717524
963,Lehigh,335988.0,1664110.0,797685.0,42734.0,12.718906627617653,175211.0,15094.0,8.614755922858725
964,Lemhi,7836.0,321795.0,222680.0,1434.0,18.300153139356816,3381.0,194.0,5.737947352854185
965,Lenawee,101621.0,914720.0,467864.0,13515.0,13.299416459196426,48614.0,4197.0,8.633315505821368
966,Lenoir,66999.0,189787.0,94963.0,15542.0,23.1973611546441,31143.0,3809.0,12.230677840927335
967,Leon,302542.0,874917.0,478699.0,63175.0,20.881398285196767,165456.0,17406.0,10.520017406440383
968,Leslie,10612.0,215631.0,272319.0,2810.0,26.479457218243496,3313.0,522.0,15.756112284938123
969,Letcher,25586.0,716333.0,388076.0,7211.0,28.183381536777926,9038.0,1306.0,14.450099579553
970,Levy,34779.0,280761.0,166141.0,7708.0,22.162799390436756,14454.0,1470.0,10.170195101701951
971,Lewis,162107.0,2595158.0,1393172.0,28103.0,17.336080490046697,71243.0,7009.0,9.838159538480973
972,Lewis and Clark,65641.0,426953.0,272203.0,7804.0,11.888910894105818,35050.0,1708.0,4.873038516405136
973,Lexington,280472.0,721705.0,355414.0,39346.0,14.028494823012636,144602.0,11057.0,7.646505580835673
974,Lexington (city),16541.0,46516.0,24241.0,2110.0,12.756181609334382,6262.0,163.0,2.6030022357074416
975,Liberty,168243.0,937282.0,513487.0,27556.0,16.378690346700903,68512.0,7856.0,11.466604390471742
976,Licking,152721.0,760335.0,359202.0,19607.0,12.838443959900735,79146.0,5759.0,7.276425845905036
977,Limestone,98381.0,576499.0,372853.0,15988.0,16.251105396367183,43995.0,3611.0,8.207750880781907
978,Lincoln,627004.0,8864301.0,4905818.0,103462.0,16.501011157823555,292755.0,22954.0,7.8406858977643425
979,Linn,367633.0,2971936.0,1441318.0,46844.0,12.742055256192996,189348.0,12653.0,6.682404884128694
980,Lipscomb,3460.0,303245.0,170065.0,334.0,9.653179190751445,1731.0,87.0,5.025996533795494
981,Litchfield,186722.0,3039410.0,1727235.0,12887.0,6.901704137702039,106139.0,7556.0,7.118966638087791
982,Little River,12702.0,187313.0,121359.0,2402.0,18.910407809793732,5262.0,464.0,8.817939946788293
983,Live Oak,9303.0,127847.0,96751.0,1191.0,12.802321831667204,3412.0,88.0,2.5791324736225087
984,Livingston,410571.0,3765886.0,2010529.0,43801.0,10.668313154119506,206341.0,12788.0,6.197508008587726
985,Llano,22609.0,256870.0,248047.0,3376.0,14.932106683179265,9388.0,496.0,5.283340434597358
986,Logan,223406.0,3981135.0,2181460.0,35095.0,15.7090677958515,99651.0,8129.0,8.157469568795095
987,Long,11820.0,47215.0,18401.0,2245.0,18.993231810490695,4771.0,780.0,16.348773841961854
988,Lonoke,72650.0,386984.0,192074.0,9299.0,12.79972470750172,34630.0,1968.0,5.682933872365002
989,Lorain,294814.0,883376.0,407463.0,41362.0,14.029862896605996,147785.0,13117.0,8.875731637175626
990,Los Alamos,17939.0,101934.0,51148.0,1092.0,6.0872958358882885,9243.0,327.0,3.537812398571892
991,Los Angeles,10031971.0,17889514.0,9320808.0,1800893.0,17.951537140607762,5147347.0,515090.0,10.0069025849627
992,Loudon,57734.0,240837.0,127316.0,8805.0,15.250978626112863,25303.0,2180.0,8.615579180334347
993,Loudoun,352049.0,2215074.0,899264.0,14204.0,4.034665628932336,194921.0,7859.0,4.031889842551598
994,Louisa,41720.0,529301.0,269962.0,4320.0,10.354745925215724,21395.0,1438.0,6.721196541247955
995,Loup,366.0,56563.0,26445.0,55.0,15.027322404371585,197.0,0.0,0.0
996,Love,9199.0,222827.0,109807.0,1269.0,13.794977714969018,4114.0,168.0,4.083616917841517
997,Loving,104.0,0.0,24193.0,33.0,31.73076923076923,66.0,11.0,16.666666666666668
998,Lowndes,183721.0,632686.0,349327.0,46174.0,25.13267400025038,84405.0,10936.0,12.95657840175345
999,Lubbock,290993.0,890492.0,461780.0,54139.0,18.604914894860013,150913.0,9302.0,6.163816238495027
1000,Lucas,437227.0,1411136.0,742743.0,90670.0,20.73751163583219,217899.0,24099.0,11.059711150578938
1001,Luce,6558.0,77665.0,40912.0,1059.0,16.148215919487647,2407.0,277.0,11.508101371001246
1002,Lumpkin,25412.0,42442.0,21907.0,4471.0,17.594050055092083,12932.0,858.0,6.634704608722549
1003,Luna,24789.0,46451.0,27283.0,7236.0,29.190366694905,9726.0,1343.0,13.808348755911988
1004,Lunenburg,10019.0,108303.0,75184.0,2083.0,20.790498053697974,3736.0,281.0,7.5214132762312635
1005,Luzerne,317131.0,1738104.0,1040916.0,48862.0,15.40751298359353,158173.0,12436.0,7.862277379830944
1006,Lycoming,117886.0,877216.0,466123.0,16147.0,13.69713112668171,59463.0,4515.0,7.592956964835276
1007,Lyman,3749.0,290843.0,143741.0,775.0,20.672179247799413,1813.0,138.0,7.61169332597904
1008,Lynchburg (city),101742.0,173485.0,94695.0,19274.0,18.943995596705392,49703.0,3986.0,8.01963664165141
1009,Lynn,5881.0,117354.0,66270.0,1140.0,19.384458425437852,2757.0,290.0,10.518679724338048
1010,Lyon,132614.0,1768595.0,915974.0,20313.0,15.31738730450782,65793.0,5758.0,8.751690909367259
1011,Mackinac,10186.0,382202.0,237582.0,1627.0,15.97290398586295,4790.0,600.0,12.526096033402922
1012,Macomb,853570.0,2095828.0,1005269.0,106401.0,12.465409983949764,440044.0,39395.0,8.952513839525139
1013,Macon,204631.0,1778974.0,959218.0,38215.0,18.67507855603501,96130.0,9944.0,10.344325392697389
1014,Macoupin,42597.0,886334.0,447470.0,5219.0,12.252036528394019,21289.0,1973.0,9.267696932688242
1015,Madera,140369.0,548942.0,289649.0,32321.0,23.025739301412706,51710.0,3908.0,7.5575323921871975
1016,Madison,1395660.0,8434167.0,4358105.0,210959.0,15.115357608586619,688290.0,54766.0,7.956820526231676
1017,Magoffin,12979.0,80049.0,39839.0,3672.0,28.291856075198396,4173.0,510.0,12.221423436376707
1018,Mahaska,20960.0,483401.0,213235.0,3124.0,14.904580152671755,11095.0,899.0,8.102748986029743
1019,Mahnomen,5809.0,156472.0,78959.0,1412.0,24.30710965742813,2520.0,236.0,9.365079365079366
1020,Mahoning,232888.0,1038270.0,564438.0,40741.0,17.493816770293016,112999.0,10709.0,9.477075018362994
1021,Major,7466.0,367754.0,201389.0,1092.0,14.626305920171443,3585.0,181.0,5.048814504881451
1022,Malheur,30506.0,347750.0,219098.0,6859.0,22.484101488231822,11932.0,1335.0,11.188400938652363
1023,Manassas (city),85351.0,139850.0,57184.0,8582.0,10.054949561223653,48449.0,3065.0,6.326239963673141
1024,Manassas Park (city),60867.0,215805.0,77478.0,4390.0,7.212446810258433,32940.0,1501.0,4.5567698846387374
1025,Manatee,353206.0,1163789.0,688025.0,51977.0,14.7157749302107,156815.0,13266.0,8.45964990594012
1026,Manistee,24588.0,407268.0,226903.0,3819.0,15.531966813079551,10228.0,1171.0,11.448963629253031
1027,Manitowoc,79963.0,746657.0,362166.0,7936.0,9.924590122931855,42925.0,2464.0,5.740244612696563
1028,Marathon,127763.0,882002.0,422965.0,13607.0,10.650188239161572,69868.0,4015.0,5.746550638346596
1029,Marengo,18028.0,227736.0,159060.0,4801.0,26.63079653871755,6869.0,816.0,11.879458436453632
1030,Maricopa,4032665.0,7749464.0,3904409.0,674964.0,16.737418059769407,1980794.0,153188.0,7.733666398424067
1031,Maries,6116.0,115074.0,59284.0,1344.0,21.97514715500327,2554.0,254.0,9.945184025058731
1032,Marin,257625.0,2436373.0,1569046.0,20880.0,8.104803493449781,136526.0,7851.0,5.750553008218215
1033,Marinette,43816.0,564911.0,306550.0,5483.0,12.513693627898485,21736.0,1607.0,7.393264630106735
1034,Marion,2015200.0,8008230.0,4245188.0,383403.0,19.025555776101626,970053.0,97080.0,10.007700610172845
1035,Mariposa,16305.0,470143.0,247671.0,2591.0,15.89083103342533,7502.0,963.0,12.836576912823247
1036,Marlboro,27745.0,177453.0,103384.0,7218.0,26.015498287979817,11285.0,1756.0,15.560478511298184
1037,Marquette,85033.0,908214.0,480674.0,13028.0,15.321110627638681,40480.0,3244.0,8.013833992094861
1038,Marshall,379060.0,4455065.0,2287137.0,56246.0,14.838284176647496,175529.0,13336.0,7.597604954167117
1039,Martin,225918.0,1623290.0,907141.0,31206.0,13.812976389663506,99882.0,9663.0,9.674415810656575
1040,Martinsville (city),31792.0,32437.0,20639.0,6376.0,20.055359838953194,14360.0,1648.0,11.47632311977716
1041,Mason,149661.0,1888910.0,1066118.0,24365.0,16.280126419040364,65257.0,6744.0,10.3345234993947
1042,Massac,14434.0,108423.0,64841.0,2567.0,17.784397949286408,6065.0,518.0,8.54080791426216
1043,Matagorda,37132.0,241110.0,210747.0,7879.0,21.218894753851124,17216.0,1083.0,6.290659851301116
1044,Matanuska-Susitna Borough,95989.0,462396.0,240850.0,9349.0,9.739657669107919,45224.0,4379.0,9.682911728285866
1045,Mathews,8706.0,702303.0,504509.0,599.0,6.88031242821043,3954.0,175.0,4.425897824987355
1046,Maui,160906.0,875780.0,416547.0,17400.0,10.813767044112712,87679.0,6038.0,6.8864836505890805
1047,Maury,103915.0,333688.0,160506.0,14080.0,13.549535678198527,51242.0,3520.0,6.869364974044729
1048,Maverick,56332.0,33756.0,64333.0,14872.0,26.400624866860753,23253.0,3036.0,13.056379821958457
1049,Mayes,41152.0,403811.0,212434.0,8860.0,21.529937791601867,17962.0,1235.0,6.875626322235831
1050,McClain,41044.0,333730.0,152150.0,4398.0,10.715329889874281,19684.0,778.0,3.9524486892907946
1051,McCone,1411.0,126372.0,79369.0,125.0,8.85896527285613,732.0,7.0,0.9562841530054644
1052,McCook,5682.0,279644.0,139206.0,468.0,8.236536430834214,3051.0,66.0,2.1632251720747298
1053,McCormick,11295.0,244372.0,135086.0,1827.0,16.175298804780876,4016.0,507.0,12.624501992031872
1054,McCracken,66018.0,195302.0,121295.0,10795.0,16.351601078493744,31335.0,1921.0,6.130524972075953
1055,McCreary,17779.0,100077.0,65304.0,6616.0,37.21244164463693,5301.0,1025.0,19.33597434446331
1056,McCulloch,8391.0,215216.0,148243.0,1526.0,18.18615182934096,3955.0,167.0,4.222503160556258
1057,McCurtain,34059.0,475653.0,250910.0,8387.0,24.624915587656712,13845.0,1164.0,8.407367280606717
1058,McDonald,20961.0,243373.0,146335.0,4793.0,22.86627546395687,9757.0,901.0,9.2343958183868
1059,McDonough,31754.0,531633.0,253821.0,6370.0,20.060464823329344,15700.0,1484.0,9.452229299363058
1060,McDowell,66563.0,815534.0,585029.0,16081.0,24.15906734972883,25134.0,2883.0,11.470518023394606
1061,McDuffie,21397.0,78658.0,41610.0,5410.0,25.28391830630462,9129.0,870.0,9.530069010844562
1062,McHenry,330310.0,2036669.0,1016434.0,25733.0,7.790560382670824,181260.0,14459.0,7.976939203354298
1063,McIntosh,37254.0,403049.0,326908.0,7413.0,19.898534385569334,15411.0,1416.0,9.18824216468756
1064,McKean,42600.0,864376.0,473351.0,6772.0,15.896713615023474,20015.0,1812.0,9.053210092430676
1065,McKenzie,8232.0,548265.0,293129.0,967.0,11.746841593780369,4282.0,76.0,1.7748715553479681
1066,McKinley,74311.0,524570.0,251729.0,27527.0,37.042968066638856,27360.0,4311.0,15.756578947368421
1067,McLean,193367.0,2645565.0,1321446.0,26682.0,13.798631617597625,105784.0,5644.0,5.3354004386296605
1068,McLennan,245222.0,1111540.0,523741.0,50445.0,20.571155932175742,116513.0,7201.0,6.180426218533555
1069,McLeod,37149.0,470505.0,223401.0,2954.0,7.95176182400603,20503.0,911.0,4.4432522069940985
1070,McMinn,50855.0,228593.0,120686.0,9853.0,19.37469275390817,22275.0,2090.0,9.382716049382717
1071,McMullen,725.0,105125.0,38272.0,89.0,12.275862068965518,331.0,48.0,14.501510574018127
1072,McNairy,28795.0,304418.0,171741.0,6230.0,21.635700642472653,11640.0,1676.0,14.398625429553265
1073,McPherson,32663.0,687671.0,345663.0,2410.0,7.3783792058292255,17525.0,574.0,3.275320970042796
1074,Meade,49414.0,956239.0,516491.0,7005.0,14.176144412514672,23855.0,1372.0,5.751414797736324
1075,Meagher,2177.0,112979.0,52107.0,349.0,16.031235645383557,1028.0,36.0,3.501945525291829
1076,Mecklenburg,1065574.0,2313651.0,1304321.0,156908.0,14.725209136108802,587888.0,51468.0,8.754728791878724
1077,Mecosta,42710.0,342241.0,173872.0,9055.0,21.201123858581127,19962.0,2473.0,12.388538222622984
1078,Medina,234697.0,1457502.0,716439.0,18905.0,8.055066745633733,121463.0,6375.0,5.248511892510477
1079,Meeker,22506.0,369149.0,184777.0,2266.0,10.068426197458455,11762.0,568.0,4.829110695459955
1080,Meigs,36160.0,445266.0,236653.0,7822.0,21.631637168141594,14826.0,1898.0,12.801834614865776
1081,Mellette,2063.0,84643.0,46152.0,921.0,44.6437227338827,823.0,101.0,12.272174969623329
1082,Menard,14752.0,372373.0,199140.0,1651.0,11.191702819956616,7490.0,448.0,5.981308411214953
1083,Mendocino,87467.0,1052915.0,691977.0,17513.0,20.022408451187307,41951.0,5211.0,12.421634764367953
1084,Menifee,6378.0,90557.0,66007.0,1814.0,28.441517717152713,2594.0,360.0,13.878180416345412
1085,Menominee,27361.0,524652.0,280971.0,5266.0,19.246372574101823,12496.0,1134.0,9.074903969270167
1086,Merced,275014.0,857201.0,376962.0,68521.0,24.915458849367667,119684.0,18860.0,15.758163162995888
1087,Mercer,646130.0,4781387.0,2377147.0,77849.0,12.048504170987263,325737.0,26783.0,8.222277481526508
1088,Meriwether,19344.0,212569.0,104361.0,4444.0,22.973531844499586,7819.0,1065.0,13.620667604553011
1089,Merrick,7591.0,310183.0,154663.0,749.0,9.866947701225135,4364.0,249.0,5.705774518790101
1090,Merrimack,139873.0,1756675.0,861167.0,12321.0,8.808705039571612,76334.0,3956.0,5.182487489192234
1091,Mesa,147914.0,867748.0,501147.0,22581.0,15.266303392511865,74438.0,6444.0,8.65686880356807
1092,Metcalfe,11241.0,163191.0,79955.0,2808.0,24.97998398718975,4971.0,367.0,7.382820358076846
1093,Miami,168230.0,1397347.0,634664.0,20928.0,12.440111751768413,84404.0,6423.0,7.609828918060756
1094,Miami-Dade,2639051.0,4012102.0,2192527.0,530006.0,20.083204151795474,1338214.0,133338.0,9.96387722740907
1095,Middlesex,2570864.0,13682283.0,6608796.0,208547.0,8.111942133072773,1424508.0,92650.0,6.503999977536104
1096,Midland,227741.0,589878.0,306891.0,23347.0,10.251557690534423,116737.0,5964.0,5.108920051054936
1097,Mifflin,42774.0,416151.0,198090.0,6684.0,15.626315051199327,19403.0,1214.0,6.256764417873525
1098,Milam,24488.0,284132.0,160801.0,4150.0,16.947076118915387,10330.0,1013.0,9.806389157792836
1099,Millard,12568.0,632074.0,232363.0,1602.0,12.7466581795035,5745.0,246.0,4.281984334203655
1100,Mille Lacs,34780.0,371825.0,179617.0,3762.0,10.816561242093156,17628.0,1255.0,7.1193555706830045
1101,Miller,73623.0,466800.0,262245.0,15885.0,21.576137891691456,33342.0,3065.0,9.19260992142043
1102,Mills,19513.0,586889.0,281840.0,1948.0,9.983088197611849,9201.0,358.0,3.8908814259319637
1103,Milwaukee,955980.0,1636809.0,952426.0,201124.0,21.03851545011402,490937.0,45745.0,9.317896186272373
1104,Miner,2305.0,160297.0,103862.0,245.0,10.629067245119305,1204.0,49.0,4.069767441860465
1105,Mineral,38558.0,536720.0,367224.0,6336.0,16.4323875719695,16622.0,1623.0,9.76416797016003
1106,Mingo,27008.0,480841.0,318675.0,6995.0,25.899733412322274,9534.0,1346.0,14.117893853576673
1107,Minidoka,20530.0,139104.0,60498.0,3510.0,17.096931320019483,9772.0,476.0,4.871060171919771
1108,Minnehaha,204640.0,1192211.0,583555.0,21441.0,10.477423768569194,117795.0,4815.0,4.087609830637973
1109,Missaukee,13338.0,158771.0,84029.0,2343.0,17.566351776878093,6034.0,682.0,11.3026184951939
1110,Mississippi,59124.0,681535.0,334736.0,15501.0,26.217779581895677,25217.0,3042.0,12.063290637268508
1111,Missoula,110273.0,643741.0,366700.0,17308.0,15.695591849319417,63478.0,5203.0,8.196540533728221
1112,Mitchell,65310.0,940351.0,520663.0,10920.0,16.720257234726688,27235.0,2206.0,8.099871488892969
1113,Mobile,423347.0,1388709.0,736390.0,79409.0,18.75742594136725,193453.0,18893.0,9.766196440479083
1114,Modoc,7987.0,311523.0,193377.0,1541.0,19.293852510329284,3140.0,284.0,9.044585987261147
1115,Moffat,13166.0,235464.0,109409.0,1462.0,11.104359714415919,6763.0,395.0,5.840603282566908
1116,Mohave,202432.0,739647.0,444770.0,38716.0,19.12543471387923,76823.0,10143.0,13.203077203441678
1117,Moniteau,15259.0,279521.0,111835.0,1871.0,12.261616095419097,6754.0,417.0,6.174119040568552
1118,Monmouth,645543.0,4698485.0,2340169.0,47022.0,7.28410036202081,342167.0,26901.0,7.861950451095518
1119,Mono,12981.0,342799.0,168799.0,588.0,4.52969724982667,7568.0,1072.0,14.16490486257928
1120,Monona,8977.0,330875.0,218162.0,1250.0,13.924473654895845,4382.0,243.0,5.5454130534002735
1121,Monongalia,97595.0,369847.0,179498.0,20355.0,20.856601260310466,49653.0,2850.0,5.739834451090569
1122,Monroe,1542256.0,8593558.0,4667295.0,234315.0,15.193002977456402,784038.0,65282.0,8.326382139641192
1123,Montague,20589.0,356249.0,198281.0,2950.0,14.328039244256642,9213.0,599.0,6.501682405296863
1124,Montcalm,69378.0,740219.0,363177.0,11624.0,16.754590792470236,30838.0,3373.0,10.937804008042026
1125,Monterey,414347.0,1772889.0,809256.0,67000.0,16.170021745059092,186701.0,15662.0,8.388814200245312
1126,Montezuma,26027.0,240549.0,290680.0,4647.0,17.854535674491874,12472.0,1165.0,9.340923669018602
1127,Montgomery,3608611.0,17933156.0,9073905.0,423042.0,11.723125601512605,1875088.0,133766.0,7.133851851219783
1128,Montmorency,10835.0,107547.0,62975.0,1878.0,17.33271804337794,4003.0,632.0,15.78815888083937
1129,Montour,18763.0,85213.0,50545.0,1759.0,9.374833448808825,9114.0,576.0,6.319947333772219
1130,Montrose,40931.0,349739.0,230052.0,7582.0,18.52385722313161,18841.0,1889.0,10.026007112149037
1131,Moody,5754.0,214487.0,98784.0,909.0,15.797705943691344,3255.0,219.0,6.728110599078341
1132,Moore,134271.0,810971.0,400477.0,21864.0,16.283486382018456,57032.0,4342.0,7.613269743302006
1133,Mora,4649.0,243614.0,151941.0,1092.0,23.488922348892235,1233.0,67.0,5.43390105433901
1134,Morehouse,27474.0,147606.0,98970.0,7444.0,27.094707723666012,10977.0,893.0,8.135191764598707
1135,Morgan,367586.0,2961059.0,1567878.0,57647.0,15.68258856430876,168431.0,14774.0,8.771544430657064
1136,Morrill,5064.0,132104.0,124947.0,551.0,10.880726698262244,2704.0,103.0,3.809171597633136
1137,Morris,495788.0,5409861.0,2608950.0,24484.0,4.938401090788805,272657.0,17466.0,6.40585057416461
1138,Morrison,34251.0,537805.0,265982.0,3973.0,11.59966132375697,18220.0,1072.0,5.88364434687157
1139,Morrow,37236.0,571629.0,237423.0,4594.0,12.33752282737136,18263.0,1363.0,7.463176915074194
1140,Morton,32726.0,542069.0,290714.0,2650.0,8.097537126443806,18697.0,623.0,3.3320853612879073
1141,Motley,1051.0,63681.0,63173.0,181.0,17.221693625118935,504.0,57.0,11.30952380952381
1142,Moultrie,13523.0,258460.0,136527.0,1854.0,13.709975597130814,6559.0,338.0,5.153224576917213
1143,Mountrail,9845.0,352168.0,238017.0,1550.0,15.74403250380904,5067.0,285.0,5.624629958555358
1144,Mower,39408.0,822415.0,381499.0,5425.0,13.76624035728786,20599.0,1341.0,6.510024758483421
1145,Muhlenberg,30680.0,461460.0,253026.0,5860.0,19.10039113428944,12510.0,1305.0,10.431654676258994
1146,Multnomah,789246.0,1847115.0,1134123.0,138584.0,17.559037359707872,443853.0,39020.0,8.7911988879201
1147,Murray,58733.0,690050.0,355617.0,10117.0,17.225409905845094,27518.0,2347.0,8.528962860673014
1148,Muscatine,44116.0,541250.0,232013.0,5296.0,12.004714842687461,22897.0,1045.0,4.5639166703061536
1149,Muscogee,218094.0,529034.0,253792.0,39930.0,18.30861921923574,94026.0,10161.0,10.806585412545466
1150,Muskegon,173090.0,588162.0,282377.0,31794.0,18.368478826044253,79769.0,9541.0,11.960786771803583
1151,Muskingum,91643.0,751122.0,335243.0,16442.0,17.941359405519243,43657.0,3669.0,8.40415053714181
1152,Muskogee,76373.0,499374.0,249436.0,15537.0,20.34357691854451,32268.0,2566.0,7.952150737572827
1153,Musselshell,4825.0,116141.0,79513.0,786.0,16.29015544041451,2078.0,95.0,4.5717035611164585
1154,Nacogdoches,66439.0,512769.0,269981.0,14912.0,22.444648474540557,30592.0,2619.0,8.561061715481172
1155,Nance,3547.0,117630.0,78541.0,457.0,12.884127431632365,1788.0,51.0,2.8523489932885906
1156,Nantucket,10556.0,167535.0,76374.0,1205.0,11.415308829101933,6349.0,192.0,3.0240982831942036
1157,Napa,141153.0,602142.0,354309.0,14209.0,10.066381869319107,74513.0,5601.0,7.516809147397098
1158,Nash,89387.0,316231.0,162924.0,16791.0,18.78461073757929,42796.0,5149.0,12.031498270866436
1159,Nassau,1443076.0,7433514.0,3448986.0,92560.0,6.414076597490361,754070.0,49746.0,6.597000278488735
1160,Natchitoches,39124.0,407259.0,211574.0,11782.0,30.114507719047133,16262.0,2006.0,12.335506087812076
1161,Natrona,80018.0,464643.0,239322.0,8427.0,10.531380439401135,43640.0,2237.0,5.126031164069661
1162,Navajo,110533.0,831794.0,416766.0,32954.0,29.813720789266554,40686.0,8119.0,19.95526716806764
1163,Navarro,44768.0,421236.0,234357.0,8859.0,19.788688348820585,21169.0,2337.0,11.039727904010581
1164,Nelson,68582.0,1405916.0,783031.0,10448.0,15.234318042635094,34162.0,2924.0,8.559217844388503
1165,Nemaha,17283.0,757846.0,412368.0,1692.0,9.78996701961465,9196.0,389.0,4.230100043497172
1166,Neosho,16465.0,304868.0,135024.0,2897.0,17.594898269055573,8253.0,389.0,4.713437537865019
1167,Neshoba,32312.0,67051.0,36009.0,7553.0,23.37521663778163,14689.0,1441.0,9.810061951119886
1168,Ness,3184.0,228574.0,219210.0,369.0,11.589195979899497,1634.0,43.0,2.6315789473684212
1169,Nevada,105177.0,594266.0,373070.0,14936.0,14.200823373931563,48994.0,4761.0,9.717516430583336
1170,New Castle,544501.0,1646853.0,865842.0,60337.0,11.08115503920103,288634.0,21403.0,7.415273321923266
1171,New Hanover,215275.0,559565.0,327346.0,37178.0,17.27000348391592,115052.0,10383.0,9.024614956715224
1172,New Haven,862412.0,2837771.0,1400295.0,108567.0,12.588762679554552,464188.0,44190.0,9.51984971606332
1173,New Kent,22611.0,329599.0,155866.0,1848.0,8.173013135199682,12001.0,891.0,7.424381301558204
1174,New London,274583.0,2191342.0,1086395.0,25777.0,9.387689696740148,145733.0,12045.0,8.265114970528295
1175,New Madrid,16127.0,388793.0,226529.0,3881.0,24.065232219259627,6871.0,684.0,9.95488284092563
1176,New York,1620104.0,4265938.0,3448123.0,280779.0,17.33092443448075,951401.0,70966.0,7.459105046137223
1177,Newaygo,41327.0,238749.0,121723.0,7302.0,17.66883635395746,17868.0,1791.0,10.023505708529214
1178,Newberry,40331.0,349911.0,195282.0,6869.0,17.03156380947658,19172.0,1830.0,9.545170039641143
1179,Newport,82429.0,442421.0,298321.0,8005.0,9.71138798238484,43885.0,3012.0,6.863392958869773
1180,Newport News (city),184874.0,389134.0,190507.0,27545.0,14.899336845635405,92409.0,8483.0,9.179841790301811
1181,Newton,194073.0,1757953.0,885291.0,32193.0,16.588087987509855,90038.0,9074.0,10.077967080565983
1182,Nez Perce,38605.0,194881.0,94367.0,4518.0,11.703147260717524,19319.0,1176.0,6.087271597908795
1183,Niagara,213907.0,947411.0,487149.0,28762.0,13.446030284188923,108824.0,8226.0,7.558994339483937
1184,Nicholas,33685.0,745080.0,369855.0,6295.0,18.68784325367374,14167.0,1146.0,8.089221430083999
1185,Nicollet,32123.0,307415.0,151585.0,3815.0,11.876225757245587,18865.0,796.0,4.219454015372382
1186,Niobrara,2491.0,209874.0,115687.0,312.0,12.525090325170614,1098.0,18.0,1.639344262295082
1187,Noble,69556.0,963887.0,462367.0,8871.0,12.753752372189314,32719.0,2714.0,8.29487453773037
1188,Nobles,21689.0,589485.0,286280.0,3281.0,15.127483978053391,11137.0,766.0,6.877974319834785
