,Zipcode,Place Name,State,State Abbreviation,County,Latitude,Longitude,Population,None,High School Degree,GED,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
16668,50143,Leighton,Iowa,IA,Mahaska,41.3647,-92.8081,618.0,8.0,138.0,8.0,20.0,160.0,26.0,0.0,2.0
16669,50144,Leon,Iowa,IA,Decatur,40.7373,-93.7429,2732.0,13.0,644.0,135.0,153.0,250.0,33.0,5.0,8.0
16670,50146,Linden,Iowa,IA,Dallas,41.6422,-94.2406,342.0,7.0,95.0,13.0,44.0,10.0,0.0,0.0,1.0
16671,50147,Lineville,Iowa,IA,Wayne,40.6004,-93.4862,373.0,0.0,157.0,8.0,19.0,12.0,7.0,3.0,0.0
16672,50148,Liscomb,Iowa,IA,Marshall,42.184,-92.9833,476.0,0.0,115.0,19.0,28.0,50.0,10.0,11.0,0.0
16673,50149,Lorimor,Iowa,IA,Union,41.1233,-94.0639,967.0,0.0,257.0,49.0,73.0,24.0,5.0,0.0,0.0
16674,50150,Lovilia,Iowa,IA,Monroe,41.1272,-92.9293,994.0,2.0,316.0,35.0,30.0,18.0,21.0,0.0,0.0
16675,50151,Lucas,Iowa,IA,Lucas,41.0585,-93.4836,503.0,0.0,146.0,22.0,43.0,58.0,9.0,0.0,0.0
16676,50153,Lynnville,Iowa,IA,Jasper,41.5698,-92.7877,814.0,1.0,314.0,54.0,53.0,30.0,11.0,1.0,0.0
16677,50154,Mc Callsburg,Iowa,IA,Story,42.1665,-93.3978,440.0,2.0,67.0,15.0,41.0,37.0,12.0,7.0,1.0
16678,50155,Macksburg,Iowa,IA,Madison,41.2104,-94.1825,299.0,0.0,106.0,8.0,5.0,19.0,8.0,0.0,0.0
16679,50156,Madrid,Iowa,IA,Boone,41.8841,-93.8448,4343.0,7.0,1007.0,69.0,258.0,486.0,176.0,24.0,34.0
16680,50157,Malcom,Iowa,IA,Poweshiek,41.7695,-92.5354,653.0,2.0,211.0,24.0,20.0,34.0,16.0,0.0,0.0
16681,50158,Marshalltown,Iowa,IA,Marshall,42.0405,-92.9127,31364.0,523.0,5530.0,843.0,1629.0,2775.0,989.0,171.0,135.0
16682,50160,Martensdale,Iowa,IA,Warren,41.373000000000005,-93.7358,463.0,1.0,97.0,6.0,33.0,14.0,1.0,3.0,1.0
16683,50161,Maxwell,Iowa,IA,Story,41.8967,-93.4001,1893.0,3.0,344.0,45.0,156.0,294.0,54.0,18.0,2.0
16684,50162,Melbourne,Iowa,IA,Marshall,41.9323,-93.0856,1389.0,2.0,330.0,59.0,116.0,160.0,24.0,2.0,0.0
16685,50163,Melcher Dallas,Iowa,IA,Marion,41.225,-93.2413,760.0,0.0,221.0,21.0,38.0,66.0,18.0,0.0,0.0
16686,50164,Menlo,Iowa,IA,Guthrie,41.5348,-94.40899999999999,587.0,1.0,153.0,23.0,11.0,82.0,16.0,0.0,0.0
16687,50165,Millerton,Iowa,IA,Wayne,40.8494,-93.3055,29.0,0.0,11.0,2.0,7.0,0.0,2.0,0.0,0.0
16688,50166,Milo,Iowa,IA,Warren,41.2904,-93.4454,1581.0,0.0,397.0,98.0,132.0,183.0,19.0,10.0,0.0
16689,50167,Minburn,Iowa,IA,Dallas,41.7562,-94.015,565.0,0.0,168.0,11.0,39.0,76.0,9.0,1.0,1.0
16690,50168,Mingo,Iowa,IA,Jasper,41.7898,-93.288,749.0,0.0,93.0,61.0,68.0,88.0,6.0,0.0,0.0
16691,50169,Mitchellville,Iowa,IA,Polk,41.6609,-93.37,3235.0,0.0,755.0,260.0,195.0,299.0,95.0,55.0,4.0
16692,50170,Monroe,Iowa,IA,Jasper,41.5222,-93.1019,2824.0,0.0,573.0,16.0,258.0,262.0,66.0,13.0,3.0
16693,50171,Montezuma,Iowa,IA,Poweshiek,41.5928,-92.5276,2845.0,7.0,783.0,63.0,191.0,302.0,80.0,12.0,43.0
16694,50173,Montour,Iowa,IA,Tama,41.9709,-92.7006,760.0,2.0,221.0,36.0,120.0,39.0,7.0,0.0,0.0
16695,50174,Murray,Iowa,IA,Clarke,41.0376,-93.95299999999999,1308.0,5.0,376.0,54.0,130.0,58.0,24.0,0.0,0.0
16696,50201,Nevada,Iowa,IA,Story,42.019,-93.4462,8528.0,35.0,1566.0,144.0,724.0,941.0,358.0,49.0,133.0
16697,50206,New Providence,Iowa,IA,Hardin,42.2693,-93.1753,355.0,2.0,62.0,21.0,18.0,46.0,30.0,0.0,0.0
16698,50207,New Sharon,Iowa,IA,Mahaska,41.464,-92.6848,2523.0,5.0,660.0,42.0,172.0,202.0,65.0,17.0,3.0
16699,50208,Newton,Iowa,IA,Jasper,41.6992,-93.0455,20667.0,58.0,4420.0,1319.0,1631.0,2053.0,416.0,70.0,14.0
16700,50210,New Virginia,Iowa,IA,Warren,41.1883,-93.6976,1575.0,22.0,441.0,33.0,104.0,199.0,37.0,5.0,5.0
16701,50211,Norwalk,Iowa,IA,Warren,41.4861,-93.6573,12216.0,29.0,1883.0,183.0,752.0,2045.0,562.0,91.0,25.0
16702,50212,Ogden,Iowa,IA,Boone,42.0351,-94.0063,3328.0,0.0,742.0,97.0,307.0,378.0,138.0,26.0,0.0
16703,50213,Osceola,Iowa,IA,Clarke,41.0295,-93.7712,6898.0,63.0,1752.0,187.0,453.0,432.0,172.0,45.0,0.0
16704,50214,Otley,Iowa,IA,Marion,41.4518,-93.0348,907.0,0.0,165.0,0.0,96.0,151.0,81.0,0.0,24.0
16705,50216,Panora,Iowa,IA,Guthrie,41.6967,-94.3606,2613.0,12.0,509.0,79.0,215.0,420.0,92.0,64.0,13.0
16706,50217,Paton,Iowa,IA,Greene,42.1658,-94.273,650.0,0.0,149.0,21.0,68.0,75.0,3.0,0.0,0.0
16707,50218,Patterson,Iowa,IA,Madison,41.3499,-93.8803,127.0,0.0,48.0,6.0,6.0,3.0,0.0,0.0,0.0
16708,50219,Pella,Iowa,IA,Marion,41.4082,-92.9172,13938.0,54.0,2294.0,165.0,651.0,2179.0,503.0,104.0,263.0
16709,50220,Perry,Iowa,IA,Dallas,41.8397,-94.1022,9306.0,104.0,1744.0,333.0,564.0,678.0,242.0,22.0,8.0
16710,50222,Peru,Iowa,IA,Madison,41.2145,-93.9437,559.0,0.0,121.0,26.0,47.0,51.0,10.0,0.0,0.0
16711,50223,Pilot Mound,Iowa,IA,Boone,42.1604,-94.0102,490.0,2.0,120.0,23.0,47.0,28.0,7.0,0.0,0.0
16712,50225,Pleasantville,Iowa,IA,Marion,41.3738,-93.2712,2961.0,4.0,651.0,79.0,268.0,260.0,60.0,12.0,0.0
16713,50226,Polk City,Iowa,IA,Polk,41.7549,-93.6893,5644.0,25.0,848.0,108.0,376.0,1166.0,329.0,27.0,32.0
16714,50227,Popejoy,Iowa,IA,Franklin,42.5974,-93.4279,28.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0
16715,50228,Prairie City,Iowa,IA,Jasper,41.5854,-93.241,2501.0,14.0,647.0,93.0,191.0,331.0,52.0,9.0,0.0
16716,50229,Prole,Iowa,IA,Warren,41.383,-93.7344,784.0,0.0,147.0,34.0,60.0,102.0,22.0,13.0,0.0
16717,50230,Radcliffe,Iowa,IA,Hardin,42.3241,-93.4234,1044.0,11.0,235.0,24.0,87.0,135.0,22.0,14.0,0.0
16718,50231,Randall,Iowa,IA,Hamilton,42.2383,-93.6008,174.0,0.0,32.0,5.0,16.0,20.0,13.0,0.0,0.0
16719,50232,Reasnor,Iowa,IA,Jasper,41.5798,-93.0198,487.0,4.0,146.0,20.0,25.0,62.0,18.0,1.0,0.0
16720,50233,Redfield,Iowa,IA,Dallas,41.5873,-94.1897,1305.0,8.0,360.0,46.0,81.0,141.0,12.0,9.0,0.0
16721,50234,Rhodes,Iowa,IA,Marshall,41.9177,-93.1796,653.0,0.0,137.0,12.0,58.0,118.0,16.0,11.0,0.0
16722,50235,Rippey,Iowa,IA,Greene,41.9257,-94.2132,362.0,3.0,95.0,21.0,21.0,28.0,8.0,0.0,0.0
16723,50236,Roland,Iowa,IA,Story,42.1646,-93.5063,1699.0,0.0,187.0,17.0,160.0,294.0,79.0,13.0,11.0
16724,50237,Runnells,Iowa,IA,Polk,41.5515,-93.4202,3205.0,30.0,730.0,127.0,317.0,336.0,102.0,31.0,12.0
16725,50238,Russell,Iowa,IA,Lucas,40.9456,-93.1784,1136.0,2.0,277.0,53.0,93.0,82.0,24.0,3.0,0.0
16726,50239,Saint Anthony,Iowa,IA,Marshall,42.152,-93.1824,145.0,1.0,36.0,13.0,3.0,7.0,0.0,0.0,0.0
16727,50240,Saint Charles,Iowa,IA,Madison,41.2924,-93.8242,2819.0,2.0,553.0,64.0,159.0,352.0,34.0,35.0,4.0
16728,50242,Searsboro,Iowa,IA,Poweshiek,41.5656,-92.6987,416.0,4.0,96.0,13.0,37.0,14.0,9.0,0.0,0.0
16729,50243,Sheldahl,Iowa,IA,Polk,41.8571,-93.6973,200.0,0.0,71.0,3.0,12.0,18.0,2.0,0.0,0.0
16730,50244,Slater,Iowa,IA,Story,41.8765,-93.6812,2126.0,0.0,236.0,4.0,167.0,397.0,67.0,13.0,19.0
16731,50246,Stanhope,Iowa,IA,Hamilton,42.2904,-93.7751,656.0,0.0,192.0,12.0,46.0,61.0,9.0,2.0,6.0
16732,50247,State Center,Iowa,IA,Marshall,42.0109,-93.1673,2164.0,3.0,415.0,59.0,176.0,231.0,56.0,14.0,34.0
16733,50248,Story City,Iowa,IA,Story,42.1835,-93.5988,4310.0,9.0,714.0,79.0,238.0,714.0,154.0,39.0,29.0
16734,50249,Stratford,Iowa,IA,Hamilton,42.2847,-93.9029,1126.0,0.0,328.0,17.0,69.0,86.0,18.0,2.0,7.0
16735,50250,Stuart,Iowa,IA,Guthrie,41.5033,-94.3186,2347.0,13.0,592.0,87.0,162.0,176.0,45.0,28.0,2.0
16736,50251,Sully,Iowa,IA,Jasper,41.574,-92.8451,1288.0,0.0,397.0,42.0,92.0,104.0,30.0,5.0,2.0
16737,50252,Swan,Iowa,IA,Marion,41.4636,-93.301,189.0,1.0,89.0,3.0,6.0,13.0,15.0,2.0,0.0
16738,50254,Thayer,Iowa,IA,Union,41.0029,-94.0686,247.0,0.0,69.0,15.0,13.0,14.0,9.0,0.0,0.0
16739,50255,Thornburg,Iowa,IA,Keokuk,41.4547,-92.3357,95.0,0.0,27.0,0.0,17.0,12.0,0.0,0.0,0.0
16740,50256,Tracy,Iowa,IA,Marion,41.2756,-92.8753,603.0,6.0,232.0,45.0,47.0,47.0,0.0,0.0,5.0
16741,50257,Truro,Iowa,IA,Madison,41.2076,-93.84100000000001,1068.0,0.0,275.0,35.0,132.0,70.0,16.0,1.0,2.0
16742,50258,Union,Iowa,IA,Hardin,42.2521,-93.0562,979.0,0.0,271.0,20.0,90.0,83.0,27.0,13.0,0.0
16743,50261,Van Meter,Iowa,IA,Dallas,41.4699,-93.9207,2526.0,0.0,377.0,29.0,265.0,450.0,91.0,37.0,6.0
16744,50262,Van Wert,Iowa,IA,Decatur,40.8645,-93.8073,383.0,0.0,72.0,7.0,28.0,31.0,13.0,0.0,0.0
16745,50263,Waukee,Iowa,IA,Dallas,41.593,-93.8592,19928.0,39.0,1957.0,136.0,1594.0,4641.0,1027.0,357.0,87.0
16746,50264,Weldon,Iowa,IA,Decatur,40.8739,-93.7387,455.0,0.0,138.0,22.0,59.0,21.0,8.0,0.0,0.0
16747,50265,West Des Moines,Iowa,IA,Polk,41.5805,-93.7447,34198.0,41.0,3815.0,361.0,2164.0,7364.0,2622.0,678.0,262.0
16748,50266,West Des Moines,Iowa,IA,Polk,41.5695,-93.7994,25061.0,74.0,1828.0,53.0,1566.0,7370.0,2306.0,712.0,396.0
16749,50268,What Cheer,Iowa,IA,Keokuk,41.3953,-92.3548,940.0,4.0,241.0,57.0,54.0,45.0,10.0,0.0,0.0
16750,50271,Williams,Iowa,IA,Hamilton,42.4883,-93.5449,706.0,1.0,154.0,16.0,65.0,65.0,12.0,3.0,3.0
16751,50272,Williamson,Iowa,IA,Lucas,41.0959,-93.2559,108.0,4.0,26.0,6.0,23.0,3.0,0.0,1.0,0.0
16752,50273,Winterset,Iowa,IA,Madison,41.3391,-94.0088,8078.0,78.0,2076.0,233.0,595.0,934.0,229.0,73.0,22.0
16753,50274,Wiota,Iowa,IA,Cass,41.3846,-94.8405,376.0,1.0,124.0,3.0,19.0,49.0,4.0,0.0,0.0
16754,50275,Woodburn,Iowa,IA,Clarke,41.0,-93.6083,600.0,0.0,199.0,60.0,33.0,52.0,0.0,0.0,0.0
16755,50276,Woodward,Iowa,IA,Dallas,41.8452,-93.9056,2764.0,115.0,527.0,29.0,216.0,236.0,73.0,11.0,10.0
16756,50277,Yale,Iowa,IA,Guthrie,41.7753,-94.3503,460.0,1.0,115.0,3.0,19.0,65.0,6.0,0.0,0.0
16757,50278,Zearing,Iowa,IA,Story,42.1535,-93.2928,883.0,1.0,226.0,12.0,87.0,88.0,19.0,4.0,0.0
16758,50309,Des Moines,Iowa,IA,Polk,41.5887,-93.6212,5684.0,197.0,596.0,112.0,281.0,1012.0,394.0,259.0,43.0
16759,50310,Des Moines,Iowa,IA,Polk,41.6255,-93.6736,31132.0,383.0,4201.0,1004.0,2351.0,5434.0,1507.0,366.0,270.0
16760,50311,Des Moines,Iowa,IA,Polk,41.601000000000006,-93.6729,15487.0,52.0,1500.0,321.0,654.0,2379.0,715.0,218.0,137.0
16761,50312,Des Moines,Iowa,IA,Polk,41.5855,-93.6719,15150.0,34.0,1470.0,332.0,773.0,3888.0,1476.0,566.0,345.0
16762,50313,Des Moines,Iowa,IA,Polk,41.6381,-93.6203,17814.0,121.0,3596.0,1004.0,1119.0,1252.0,430.0,75.0,16.0
16763,50314,Des Moines,Iowa,IA,Polk,41.603,-93.633,11716.0,267.0,1594.0,507.0,493.0,855.0,188.0,80.0,44.0
16764,50315,Des Moines,Iowa,IA,Polk,41.5444,-93.6192,35672.0,345.0,7088.0,1557.0,2331.0,2819.0,527.0,208.0,56.0
16765,50316,Des Moines,Iowa,IA,Polk,41.6092,-93.6,16957.0,319.0,3092.0,686.0,853.0,895.0,282.0,46.0,37.0
16766,50317,Des Moines,Iowa,IA,Polk,41.6122,-93.5296,36323.0,279.0,7585.0,2136.0,2402.0,2343.0,415.0,82.0,37.0
16767,50319,Des Moines,Iowa,IA,Polk,41.5921,-93.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16768,50320,Des Moines,Iowa,IA,Polk,41.5487,-93.5827,21226.0,220.0,3366.0,703.0,1387.0,1994.0,567.0,82.0,14.0
16769,50321,Des Moines,Iowa,IA,Polk,41.5476,-93.6618,8666.0,103.0,982.0,281.0,530.0,1248.0,417.0,182.0,86.0
16770,50322,Urbandale,Iowa,IA,Polk,41.6295,-93.723,31956.0,173.0,4603.0,381.0,2157.0,6442.0,1826.0,489.0,342.0
16771,50323,Urbandale,Iowa,IA,Polk,41.6294,-93.7717,12169.0,0.0,936.0,59.0,765.0,3851.0,866.0,410.0,46.0
16772,50324,Windsor Heights,Iowa,IA,Polk,41.6032,-93.7152,4888.0,0.0,526.0,108.0,338.0,1149.0,388.0,39.0,32.0
16773,50325,Clive,Iowa,IA,Polk,41.6067,-93.7457,16510.0,135.0,1377.0,151.0,952.0,4183.0,1249.0,598.0,190.0
16774,50327,Pleasant Hill,Iowa,IA,Polk,41.5839,-93.5199,10991.0,149.0,1706.0,166.0,833.0,1913.0,572.0,139.0,37.0
16775,50401,Mason City,Iowa,IA,Cerro Gordo,43.1499,-93.1954,29387.0,184.0,5513.0,994.0,3155.0,3012.0,935.0,240.0,113.0
16776,50420,Alexander,Iowa,IA,Franklin,42.8114,-93.445,383.0,3.0,108.0,5.0,45.0,37.0,9.0,0.0,4.0
16777,50421,Belmond,Iowa,IA,Wright,42.8511,-93.62,3132.0,11.0,796.0,49.0,266.0,178.0,71.0,24.0,10.0
16778,50423,Britt,Iowa,IA,Hancock,43.1006,-93.7752,2919.0,13.0,727.0,49.0,369.0,228.0,77.0,5.0,11.0
16779,50424,Buffalo Center,Iowa,IA,Winnebago,43.3732,-93.9376,1344.0,0.0,306.0,64.0,107.0,206.0,50.0,2.0,0.0
16780,50426,Carpenter,Iowa,IA,Mitchell,43.415,-93.0149,42.0,0.0,5.0,1.0,8.0,8.0,0.0,0.0,0.0
16781,50428,Clear Lake,Iowa,IA,Cerro Gordo,43.1406,-93.385,9122.0,43.0,1766.0,193.0,863.0,1424.0,262.0,116.0,78.0
16782,50430,Corwith,Iowa,IA,Hancock,42.9927,-93.9575,421.0,0.0,88.0,13.0,61.0,42.0,25.0,0.0,0.0
16783,50431,Coulter,Iowa,IA,Franklin,42.7382,-93.37,268.0,0.0,66.0,8.0,32.0,11.0,4.0,0.0,0.0
16784,50432,Crystal Lake,Iowa,IA,Hancock,43.2233,-93.7924,185.0,1.0,80.0,12.0,15.0,3.0,3.0,2.0,0.0
16785,50433,Dougherty,Iowa,IA,Cerro Gordo,42.9222,-93.0421,200.0,0.0,55.0,0.0,53.0,19.0,8.0,1.0,0.0
16786,50434,Fertile,Iowa,IA,Worth,43.2644,-93.4183,387.0,0.0,151.0,12.0,24.0,25.0,7.0,0.0,0.0
16787,50435,Floyd,Iowa,IA,Floyd,43.143,-92.72399999999999,615.0,4.0,184.0,8.0,46.0,29.0,10.0,0.0,0.0
16788,50436,Forest City,Iowa,IA,Winnebago,43.2692,-93.6356,6061.0,34.0,1250.0,208.0,460.0,668.0,128.0,39.0,18.0
16789,50438,Garner,Iowa,IA,Hancock,43.1144,-93.5944,4015.0,24.0,778.0,37.0,577.0,462.0,136.0,48.0,0.0
16790,50439,Goodell,Iowa,IA,Hancock,42.9383,-93.5824,354.0,2.0,114.0,29.0,13.0,35.0,0.0,0.0,0.0
16791,50440,Grafton,Iowa,IA,Worth,43.31100000000001,-93.0797,590.0,0.0,125.0,34.0,67.0,24.0,21.0,0.0,0.0
16792,50441,Hampton,Iowa,IA,Franklin,42.7405,-93.211,5554.0,11.0,1285.0,115.0,416.0,476.0,127.0,68.0,14.0
16793,50444,Hanlontown,Iowa,IA,Worth,43.2802,-93.3788,358.0,5.0,74.0,10.0,28.0,28.0,4.0,0.0,2.0
16794,50446,Joice,Iowa,IA,Worth,43.3761,-93.4454,623.0,0.0,85.0,6.0,82.0,45.0,19.0,1.0,4.0
16795,50447,Kanawha,Iowa,IA,Hancock,42.9434,-93.7728,1305.0,0.0,379.0,10.0,90.0,103.0,14.0,0.0,5.0
16796,50448,Kensett,Iowa,IA,Worth,43.3536,-93.2105,766.0,0.0,189.0,23.0,128.0,58.0,18.0,0.0,0.0
16797,50449,Klemme,Iowa,IA,Hancock,43.0136,-93.5879,596.0,1.0,170.0,24.0,55.0,17.0,13.0,0.0,0.0
16798,50450,Lake Mills,Iowa,IA,Winnebago,43.4167,-93.5336,2571.0,9.0,554.0,88.0,285.0,313.0,69.0,17.0,0.0
16799,50451,Lakota,Iowa,IA,Kossuth,43.3772,-94.0938,527.0,3.0,135.0,5.0,33.0,37.0,10.0,2.0,0.0
16800,50452,Latimer,Iowa,IA,Franklin,42.7598,-93.3518,813.0,15.0,125.0,13.0,59.0,102.0,19.0,4.0,1.0
16801,50453,Leland,Iowa,IA,Winnebago,43.3425,-93.6895,621.0,0.0,154.0,9.0,79.0,60.0,11.0,0.0,0.0
16802,50454,Little Cedar,Iowa,IA,Mitchell,43.3919,-92.7344,94.0,10.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0
16803,50455,Mc Intire,Iowa,IA,Mitchell,43.45,-92.6048,528.0,3.0,112.0,5.0,9.0,0.0,2.0,0.0,0.0
16804,50456,Manly,Iowa,IA,Worth,43.2891,-93.2018,1815.0,7.0,395.0,52.0,124.0,95.0,22.0,3.0,3.0
16805,50457,Meservey,Iowa,IA,Cerro Gordo,42.9137,-93.4773,361.0,0.0,88.0,9.0,56.0,22.0,5.0,0.0,0.0
16806,50458,Nora Springs,Iowa,IA,Floyd,43.1479,-93.0002,2043.0,10.0,474.0,34.0,251.0,167.0,75.0,21.0,0.0
16807,50459,Northwood,Iowa,IA,Worth,43.4506,-93.2419,2793.0,28.0,644.0,115.0,281.0,337.0,72.0,15.0,4.0
16808,50460,Orchard,Iowa,IA,Mitchell,43.2355,-92.72,409.0,0.0,56.0,10.0,14.0,19.0,22.0,0.0,0.0
16809,50461,Osage,Iowa,IA,Mitchell,43.2872,-92.8144,5706.0,1.0,1692.0,163.0,599.0,519.0,117.0,30.0,0.0
16810,50464,Plymouth,Iowa,IA,Cerro Gordo,43.246,-93.1226,608.0,5.0,125.0,16.0,76.0,53.0,20.0,11.0,1.0
16811,50465,Rake,Iowa,IA,Winnebago,43.4767,-93.9171,278.0,0.0,45.0,1.0,13.0,10.0,15.0,0.0,0.0
16812,50466,Riceville,Iowa,IA,Howard,43.3719,-92.5554,1715.0,8.0,462.0,19.0,129.0,101.0,32.0,0.0,0.0
16813,50467,Rock Falls,Iowa,IA,Cerro Gordo,43.2066,-93.0857,73.0,0.0,16.0,2.0,14.0,4.0,1.0,0.0,0.0
16814,50468,Rockford,Iowa,IA,Floyd,43.0573,-92.95200000000001,1601.0,0.0,364.0,51.0,153.0,110.0,55.0,6.0,18.0
16815,50469,Rockwell,Iowa,IA,Cerro Gordo,43.0032,-93.2167,1636.0,3.0,387.0,36.0,227.0,171.0,23.0,9.0,0.0
16816,50470,Rowan,Iowa,IA,Wright,42.7596,-93.557,219.0,1.0,83.0,4.0,3.0,14.0,0.0,0.0,0.0
16817,50471,Rudd,Iowa,IA,Floyd,43.141999999999996,-92.8885,736.0,4.0,258.0,33.0,55.0,59.0,12.0,1.0,0.0
16818,50472,Saint Ansgar,Iowa,IA,Mitchell,43.4061,-92.9235,2122.0,0.0,519.0,78.0,228.0,177.0,38.0,12.0,4.0
16819,50473,Scarville,Iowa,IA,Winnebago,43.4673,-93.6423,294.0,0.0,41.0,4.0,44.0,25.0,25.0,2.0,0.0
16820,50475,Sheffield,Iowa,IA,Franklin,42.8779,-93.2156,1761.0,0.0,389.0,56.0,238.0,141.0,21.0,3.0,5.0
16821,50476,Stacyville,Iowa,IA,Mitchell,43.4457,-92.76100000000001,906.0,5.0,267.0,14.0,103.0,38.0,9.0,0.0,0.0
16822,50477,Swaledale,Iowa,IA,Cerro Gordo,42.9622,-93.3115,365.0,0.0,100.0,44.0,14.0,30.0,0.0,9.0,0.0
16823,50478,Thompson,Iowa,IA,Winnebago,43.3875,-93.7517,879.0,0.0,278.0,19.0,60.0,57.0,17.0,7.0,0.0
16824,50479,Thornton,Iowa,IA,Cerro Gordo,42.9684,-93.4088,602.0,0.0,149.0,22.0,69.0,59.0,9.0,0.0,0.0
16825,50480,Titonka,Iowa,IA,Kossuth,43.2456,-94.0367,900.0,5.0,226.0,21.0,64.0,83.0,14.0,2.0,3.0
16826,50482,Ventura,Iowa,IA,Cerro Gordo,43.1262,-93.4706,908.0,0.0,209.0,6.0,154.0,130.0,39.0,2.0,0.0
16827,50483,Wesley,Iowa,IA,Kossuth,43.0977,-94.0038,677.0,1.0,166.0,18.0,57.0,43.0,5.0,0.0,2.0
16828,50484,Woden,Iowa,IA,Hancock,43.2226,-93.9109,409.0,0.0,87.0,8.0,63.0,25.0,4.0,1.0,2.0
16829,50501,Fort Dodge,Iowa,IA,Webster,42.5088,-94.1807,27866.0,50.0,4755.0,1154.0,2489.0,2642.0,824.0,243.0,53.0
16830,50510,Albert City,Iowa,IA,Buena Vista,42.7784,-94.9824,1012.0,2.0,246.0,18.0,109.0,154.0,14.0,6.0,0.0
16831,50511,Algona,Iowa,IA,Kossuth,43.066,-94.2306,7203.0,11.0,1702.0,182.0,773.0,895.0,223.0,70.0,6.0
16832,50514,Armstrong,Iowa,IA,Emmet,43.4024,-94.4853,1436.0,0.0,384.0,31.0,138.0,111.0,18.0,3.0,15.0
16833,50515,Ayrshire,Iowa,IA,Palo Alto,43.037,-94.8478,247.0,1.0,72.0,13.0,14.0,22.0,0.0,1.0,0.0
16834,50516,Badger,Iowa,IA,Webster,42.6144,-94.1461,724.0,0.0,169.0,17.0,91.0,49.0,20.0,2.0,0.0
16835,50517,Bancroft,Iowa,IA,Kossuth,43.2935,-94.2108,1008.0,3.0,239.0,9.0,76.0,94.0,19.0,0.0,10.0
16836,50518,Barnum,Iowa,IA,Webster,42.5159,-94.3703,475.0,0.0,100.0,12.0,63.0,26.0,11.0,0.0,0.0
16837,50519,Bode,Iowa,IA,Humboldt,42.8661,-94.2781,630.0,1.0,173.0,40.0,43.0,25.0,11.0,2.0,0.0
16838,50520,Bradgate,Iowa,IA,Humboldt,42.7794,-94.4002,115.0,0.0,46.0,5.0,11.0,1.0,3.0,0.0,0.0
16839,50521,Burnside,Iowa,IA,Webster,42.3413,-94.1143,174.0,0.0,17.0,0.0,53.0,9.0,0.0,0.0,0.0
16840,50522,Burt,Iowa,IA,Kossuth,43.2062,-94.2122,806.0,0.0,178.0,32.0,43.0,75.0,5.0,2.0,0.0
16841,50523,Callender,Iowa,IA,Webster,42.3494,-94.28200000000001,822.0,0.0,164.0,14.0,90.0,80.0,4.0,1.0,0.0
16842,50524,Clare,Iowa,IA,Webster,42.5954,-94.30799999999999,678.0,3.0,135.0,11.0,128.0,57.0,20.0,0.0,0.0
16843,50525,Clarion,Iowa,IA,Wright,42.7271,-93.7277,3414.0,3.0,710.0,103.0,230.0,419.0,107.0,32.0,15.0
16844,50527,Curlew,Iowa,IA,Palo Alto,42.9633,-94.7975,213.0,0.0,52.0,19.0,17.0,44.0,0.0,0.0,0.0
16845,50528,Cylinder,Iowa,IA,Palo Alto,43.1507,-94.5107,349.0,0.0,91.0,4.0,68.0,40.0,5.0,1.0,0.0
16846,50529,Dakota City,Iowa,IA,Humboldt,42.7214,-94.1993,777.0,9.0,207.0,23.0,77.0,41.0,11.0,0.0,0.0
16847,50530,Dayton,Iowa,IA,Webster,42.2594,-94.061,1300.0,0.0,202.0,40.0,208.0,96.0,14.0,2.0,5.0
16848,50531,Dolliver,Iowa,IA,Emmet,43.4664,-94.6242,266.0,5.0,131.0,0.0,12.0,7.0,0.0,0.0,0.0
16849,50532,Duncombe,Iowa,IA,Webster,42.4493,-94.0592,895.0,13.0,277.0,24.0,101.0,69.0,1.0,1.0,0.0
16850,50533,Eagle Grove,Iowa,IA,Wright,42.6609,-93.9049,3880.0,51.0,924.0,74.0,310.0,315.0,110.0,16.0,3.0
16851,50535,Early,Iowa,IA,Sac,42.4483,-95.1726,950.0,0.0,231.0,20.0,56.0,111.0,7.0,3.0,2.0
16852,50536,Emmetsburg,Iowa,IA,Palo Alto,43.1082,-94.6825,4619.0,0.0,688.0,81.0,606.0,492.0,200.0,13.0,23.0
16853,50538,Farnhamville,Iowa,IA,Calhoun,42.2692,-94.4226,477.0,0.0,142.0,12.0,58.0,49.0,11.0,1.0,0.0
16854,50539,Fenton,Iowa,IA,Kossuth,43.242,-94.4044,602.0,0.0,139.0,8.0,91.0,28.0,13.0,9.0,5.0
16855,50540,Fonda,Iowa,IA,Pocahontas,42.6051,-94.8297,872.0,0.0,268.0,14.0,52.0,102.0,9.0,2.0,8.0
16856,50541,Gilmore City,Iowa,IA,Humboldt,42.7067,-94.4108,808.0,0.0,243.0,17.0,71.0,71.0,7.0,0.0,1.0
16857,50542,Goldfield,Iowa,IA,Wright,42.7581,-93.9194,967.0,0.0,215.0,20.0,129.0,66.0,4.0,2.0,16.0
16858,50543,Gowrie,Iowa,IA,Webster,42.2767,-94.2987,1503.0,3.0,252.0,12.0,156.0,135.0,66.0,0.0,0.0
16859,50544,Harcourt,Iowa,IA,Webster,42.2531,-94.1961,509.0,2.0,93.0,11.0,49.0,85.0,3.0,0.0,0.0
