Zipcode,Population,None,High School Degree,GED,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
60531,1875.0,19.0,455.0,54.0,94.0,187.0,49.0,0.0,3.0
60532,27268.0,9.0,2465.0,184.0,1310.0,6326.0,3235.0,482.0,457.0
60534,10668.0,70.0,2413.0,284.0,505.0,842.0,286.0,44.0,17.0
60536,113.0,0.0,33.0,4.0,13.0,12.0,0.0,0.0,0.0
60537,643.0,0.0,159.0,28.0,35.0,57.0,9.0,2.0,0.0
60538,27606.0,48.0,4602.0,631.0,1360.0,3242.0,1179.0,107.0,51.0
60539,414.0,0.0,0.0,0.0,73.0,22.0,0.0,0.0,0.0
60540,44184.0,72.0,3170.0,294.0,1706.0,10187.0,5941.0,1153.0,1054.0
60541,3409.0,4.0,710.0,62.0,221.0,311.0,143.0,32.0,21.0
60542,17283.0,150.0,2705.0,378.0,1001.0,2786.0,969.0,277.0,95.0
60543,38987.0,25.0,4933.0,719.0,1732.0,6147.0,3349.0,328.0,179.0
60544,25307.0,185.0,3506.0,378.0,1514.0,3513.0,1836.0,157.0,174.0
60545,13273.0,187.0,2157.0,221.0,913.0,1162.0,483.0,38.0,0.0
60546,15938.0,61.0,2185.0,285.0,706.0,2609.0,1451.0,604.0,294.0
60548,12027.0,111.0,2843.0,316.0,672.0,1021.0,340.0,42.0,26.0
60549,736.0,0.0,105.0,54.0,51.0,25.0,0.0,0.0,0.0
60550,1611.0,0.0,320.0,41.0,114.0,101.0,53.0,9.0,7.0
60551,5324.0,33.0,1090.0,265.0,424.0,257.0,136.0,0.0,22.0
60552,4630.0,45.0,1198.0,63.0,375.0,424.0,143.0,19.0,0.0
60553,795.0,1.0,184.0,23.0,57.0,67.0,16.0,3.0,0.0
60554,11635.0,49.0,1835.0,203.0,899.0,2102.0,771.0,99.0,80.0
60555,13687.0,91.0,1499.0,288.0,757.0,2562.0,1060.0,189.0,145.0
60556,1764.0,9.0,293.0,46.0,131.0,178.0,62.0,5.0,3.0
60557,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
60558,13125.0,0.0,587.0,23.0,339.0,3378.0,2053.0,832.0,194.0
60559,24958.0,126.0,3621.0,475.0,1215.0,4324.0,2265.0,466.0,288.0
60560,22528.0,82.0,2648.0,452.0,1173.0,3235.0,1964.0,128.0,100.0
60561,23154.0,111.0,3013.0,276.0,1442.0,4618.0,2438.0,615.0,334.0
60563,36621.0,98.0,3916.0,344.0,1570.0,8541.0,4611.0,780.0,639.0
60564,41635.0,90.0,2096.0,195.0,1620.0,9614.0,6348.0,1331.0,779.0
60565,41110.0,142.0,2162.0,180.0,1851.0,9914.0,6449.0,936.0,982.0
60585,23306.0,115.0,1909.0,208.0,1354.0,4983.0,2329.0,210.0,185.0
60586,47190.0,60.0,5459.0,829.0,2500.0,6715.0,2311.0,273.0,127.0
60601,11905.0,0.0,539.0,0.0,367.0,3744.0,2269.0,979.0,653.0
60602,1294.0,0.0,0.0,0.0,0.0,638.0,58.0,21.0,0.0
60603,1076.0,0.0,8.0,0.0,10.0,255.0,222.0,119.0,4.0
60604,545.0,0.0,17.0,0.0,9.0,155.0,173.0,61.0,25.0
60605,27238.0,121.0,988.0,182.0,761.0,6854.0,3767.0,2621.0,1618.0
60606,3098.0,0.0,43.0,15.0,17.0,1283.0,671.0,408.0,141.0
60607,27557.0,57.0,1088.0,235.0,535.0,6884.0,4210.0,2236.0,777.0
60608,79607.0,1767.0,11375.0,2137.0,2800.0,7339.0,2624.0,704.0,506.0
60609,62010.0,1138.0,12170.0,1508.0,1545.0,2906.0,1167.0,261.0,114.0
60610,39598.0,170.0,2055.0,247.0,838.0,12350.0,6272.0,2875.0,1214.0
60611,31165.0,0.0,783.0,52.0,859.0,11301.0,5595.0,4227.0,1242.0
60612,36531.0,253.0,4759.0,872.0,1395.0,4120.0,2031.0,473.0,396.0
60613,49389.0,85.0,3076.0,211.0,1274.0,17223.0,7381.0,2553.0,1040.0
60614,69423.0,82.0,2339.0,298.0,1032.0,23226.0,10874.0,5091.0,1291.0
60615,41210.0,159.0,3175.0,590.0,1524.0,6295.0,5616.0,1407.0,1976.0
60616,52214.0,1026.0,7693.0,679.0,2078.0,8072.0,4059.0,1210.0,868.0
60617,82213.0,1344.0,13539.0,2255.0,3340.0,5181.0,2647.0,324.0,280.0
60618,97324.0,1376.0,12126.0,1520.0,3378.0,17503.0,7032.0,1865.0,712.0
60619,63411.0,341.0,10676.0,1771.0,3906.0,5461.0,2936.0,280.0,243.0
60620,69909.0,616.0,13215.0,1761.0,3531.0,4891.0,2209.0,295.0,128.0
60621,31881.0,290.0,5408.0,1032.0,1470.0,934.0,337.0,20.0,1.0
60622,55516.0,709.0,3651.0,584.0,1358.0,16672.0,5927.0,2341.0,885.0
60623,88635.0,1840.0,12111.0,1793.0,2163.0,2721.0,851.0,174.0,67.0
60624,38140.0,359.0,7105.0,930.0,1215.0,950.0,325.0,29.0,16.0
60625,78731.0,1446.0,8145.0,1027.0,3032.0,15335.0,7087.0,1541.0,815.0
60626,49118.0,981.0,5281.0,932.0,1567.0,8989.0,4238.0,946.0,711.0
60628,67914.0,552.0,10901.0,2022.0,3236.0,5136.0,2421.0,242.0,261.0
60629,114982.0,1963.0,20268.0,3173.0,3511.0,4281.0,1053.0,126.0,95.0
60630,56653.0,810.0,10426.0,1046.0,3282.0,8630.0,3476.0,557.0,289.0
60631,28255.0,92.0,4676.0,386.0,1634.0,5196.0,2309.0,458.0,211.0
60632,91310.0,2543.0,15452.0,1845.0,2695.0,3471.0,939.0,133.0,129.0
60633,12754.0,92.0,2720.0,376.0,582.0,1044.0,366.0,71.0,14.0
60634,74093.0,878.0,15545.0,1851.0,4142.0,7335.0,3091.0,409.0,265.0
60636,37278.0,262.0,8209.0,1037.0,1055.0,1559.0,499.0,51.0,7.0
60637,50326.0,194.0,5277.0,744.0,1716.0,3810.0,3008.0,708.0,1365.0
60638,57958.0,727.0,12361.0,1361.0,2915.0,5332.0,2129.0,251.0,111.0
60639,91379.0,1875.0,13800.0,2028.0,2797.0,3858.0,1279.0,242.0,46.0
60640,66050.0,726.0,7126.0,898.0,2764.0,17226.0,8222.0,2404.0,1086.0
60641,72588.0,940.0,11788.0,1660.0,3110.0,8107.0,3463.0,520.0,414.0
60642,19989.0,196.0,1271.0,259.0,423.0,6978.0,2314.0,875.0,144.0
60643,50992.0,199.0,7011.0,941.0,2794.0,6383.0,4354.0,866.0,469.0
60644,49080.0,392.0,10065.0,1318.0,2015.0,2061.0,831.0,97.0,49.0
60645,45873.0,982.0,5994.0,492.0,1413.0,7553.0,3306.0,786.0,615.0
60646,28203.0,116.0,3651.0,331.0,1008.0,6248.0,2707.0,698.0,480.0
60647,88269.0,970.0,12050.0,1142.0,2851.0,17335.0,6855.0,1881.0,639.0
60649,45305.0,267.0,6312.0,1086.0,2518.0,3940.0,2207.0,361.0,233.0
60651,61287.0,624.0,12598.0,1386.0,2250.0,3099.0,1099.0,109.0,32.0
60652,42176.0,430.0,6641.0,1095.0,1992.0,3598.0,1529.0,116.0,123.0
60653,30683.0,219.0,3686.0,841.0,1079.0,3138.0,1926.0,378.0,253.0
60654,15934.0,10.0,338.0,96.0,456.0,6346.0,3054.0,1735.0,589.0
60655,28479.0,96.0,3781.0,341.0,1731.0,4640.0,2430.0,319.0,92.0
60656,28526.0,365.0,5154.0,419.0,1937.0,4508.0,2077.0,449.0,167.0
60657,69147.0,161.0,2264.0,466.0,1883.0,24629.0,11635.0,4393.0,1829.0
60659,38276.0,1488.0,5110.0,325.0,1448.0,6314.0,2240.0,656.0,312.0
60660,40719.0,471.0,4543.0,568.0,1534.0,9153.0,5013.0,854.0,741.0
60661,8875.0,0.0,186.0,38.0,197.0,3474.0,2101.0,830.0,173.0
60706,23452.0,412.0,5708.0,416.0,1322.0,2796.0,1129.0,204.0,38.0
60707,43005.0,507.0,8185.0,721.0,2206.0,4889.0,2304.0,480.0,121.0
60712,12666.0,217.0,1440.0,77.0,518.0,3025.0,1057.0,712.0,264.0
60714,30056.0,447.0,6300.0,956.0,1672.0,4563.0,1492.0,354.0,245.0
60803,23133.0,134.0,4291.0,588.0,1356.0,1856.0,560.0,55.0,46.0
60804,84361.0,1519.0,14456.0,1928.0,2201.0,2868.0,387.0,44.0,54.0
60805,19934.0,92.0,3474.0,341.0,1178.0,2761.0,1456.0,271.0,124.0
60827,28677.0,183.0,5140.0,572.0,1517.0,1384.0,626.0,11.0,11.0
60901,36277.0,540.0,6430.0,1194.0,1586.0,2064.0,1169.0,166.0,110.0
60910,457.0,8.0,140.0,15.0,22.0,18.0,0.0,0.0,0.0
60911,1505.0,0.0,384.0,37.0,119.0,115.0,46.0,22.0,10.0
60912,610.0,0.0,162.0,9.0,22.0,10.0,17.0,0.0,0.0
60913,1220.0,0.0,385.0,49.0,84.0,67.0,23.0,0.0,1.0
60914,29648.0,88.0,4442.0,703.0,1556.0,2716.0,1650.0,236.0,95.0
60915,10067.0,31.0,2177.0,325.0,552.0,887.0,341.0,24.0,6.0
60917,537.0,0.0,159.0,13.0,40.0,13.0,10.0,0.0,0.0
60918,809.0,11.0,291.0,32.0,72.0,40.0,2.0,2.0,15.0
60919,549.0,0.0,104.0,13.0,43.0,21.0,13.0,0.0,0.0
60920,158.0,0.0,43.0,4.0,11.0,8.0,1.0,0.0,0.0
60921,1231.0,11.0,317.0,63.0,40.0,32.0,20.0,4.0,7.0
60922,2349.0,19.0,531.0,59.0,147.0,150.0,75.0,3.0,11.0
60924,1650.0,14.0,477.0,27.0,179.0,127.0,33.0,0.0,15.0
60926,18.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0
60927,2326.0,0.0,633.0,53.0,222.0,132.0,60.0,8.0,5.0
60928,839.0,0.0,215.0,5.0,58.0,74.0,22.0,2.0,0.0
60929,937.0,2.0,221.0,20.0,33.0,75.0,7.0,4.0,2.0
60930,889.0,0.0,251.0,32.0,54.0,42.0,56.0,0.0,2.0
60931,515.0,0.0,148.0,22.0,50.0,25.0,9.0,0.0,6.0
60932,81.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0
60933,249.0,0.0,65.0,13.0,12.0,11.0,3.0,0.0,0.0
60934,257.0,0.0,63.0,15.0,15.0,30.0,0.0,0.0,0.0
60935,1176.0,5.0,321.0,30.0,46.0,62.0,34.0,0.0,2.0
60936,4179.0,20.0,1001.0,152.0,149.0,465.0,138.0,11.0,0.0
60938,1955.0,38.0,375.0,130.0,93.0,91.0,64.0,18.0,16.0
60940,3605.0,18.0,955.0,117.0,211.0,183.0,116.0,38.0,9.0
60941,1946.0,0.0,431.0,27.0,160.0,170.0,101.0,0.0,3.0
60942,6000.0,113.0,1598.0,478.0,370.0,372.0,109.0,22.0,0.0
60945,177.0,2.0,54.0,8.0,16.0,12.0,3.0,0.0,2.0
60946,403.0,0.0,108.0,6.0,39.0,33.0,17.0,0.0,0.0
60948,1392.0,10.0,186.0,15.0,91.0,190.0,91.0,24.0,4.0
60949,550.0,0.0,93.0,24.0,30.0,27.0,19.0,0.0,0.0
60950,11961.0,40.0,2785.0,281.0,644.0,1490.0,537.0,34.0,33.0
60951,761.0,2.0,201.0,22.0,71.0,43.0,27.0,8.0,2.0
60952,709.0,0.0,177.0,25.0,23.0,59.0,30.0,0.0,1.0
60953,2297.0,18.0,577.0,89.0,191.0,185.0,79.0,20.0,3.0
60954,6240.0,145.0,1436.0,161.0,373.0,269.0,228.0,37.0,30.0
60955,1937.0,4.0,387.0,51.0,103.0,133.0,30.0,11.0,7.0
60957,5421.0,24.0,1257.0,150.0,473.0,436.0,91.0,17.0,16.0
60958,2222.0,6.0,414.0,65.0,131.0,88.0,59.0,0.0,4.0
60959,1126.0,4.0,295.0,46.0,60.0,61.0,12.0,0.0,0.0
60960,1082.0,19.0,233.0,53.0,37.0,99.0,3.0,2.0,0.0
60961,861.0,0.0,256.0,31.0,23.0,22.0,7.0,0.0,0.0
60962,529.0,3.0,141.0,13.0,34.0,57.0,12.0,3.0,0.0
60963,2107.0,13.0,388.0,73.0,188.0,179.0,52.0,0.0,0.0
60964,5282.0,30.0,1279.0,126.0,389.0,288.0,180.0,18.0,5.0
60966,1519.0,16.0,386.0,119.0,30.0,47.0,24.0,0.0,0.0
60968,355.0,3.0,67.0,9.0,20.0,102.0,3.0,0.0,0.0
60969,85.0,0.0,11.0,0.0,1.0,2.0,3.0,0.0,0.0
60970,7082.0,19.0,1957.0,252.0,538.0,572.0,125.0,21.0,18.0
60973,490.0,2.0,95.0,32.0,19.0,62.0,7.0,0.0,0.0
60974,352.0,0.0,87.0,11.0,43.0,0.0,0.0,0.0,0.0
61001,1145.0,2.0,286.0,31.0,79.0,61.0,114.0,6.0,0.0
61006,1764.0,8.0,442.0,73.0,194.0,106.0,28.0,3.0,2.0
61007,678.0,0.0,132.0,9.0,37.0,66.0,8.0,35.0,8.0
61008,34676.0,606.0,6348.0,1361.0,1658.0,2752.0,1022.0,367.0,215.0
61010,8324.0,21.0,1294.0,248.0,517.0,929.0,473.0,58.0,9.0
61011,2226.0,0.0,476.0,129.0,158.0,144.0,201.0,23.0,40.0
61012,2699.0,25.0,586.0,25.0,100.0,130.0,19.0,9.0,0.0
61013,500.0,0.0,92.0,17.0,35.0,67.0,17.0,0.0,3.0
61014,1205.0,0.0,318.0,23.0,114.0,80.0,17.0,0.0,0.0
61015,699.0,3.0,230.0,2.0,22.0,68.0,20.0,0.0,1.0
61016,4405.0,8.0,818.0,152.0,276.0,808.0,195.0,71.0,34.0
61018,1006.0,2.0,311.0,12.0,59.0,43.0,10.0,14.0,0.0
61019,3585.0,11.0,848.0,96.0,314.0,492.0,111.0,9.0,29.0
61020,3205.0,35.0,529.0,150.0,204.0,264.0,66.0,5.0,4.0
61021,23226.0,67.0,5017.0,897.0,1441.0,2065.0,877.0,190.0,129.0
61024,2302.0,20.0,660.0,65.0,130.0,259.0,25.0,3.0,6.0
61025,4687.0,19.0,1301.0,109.0,274.0,539.0,110.0,51.0,1.0
61027,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
61028,2125.0,4.0,574.0,12.0,133.0,256.0,163.0,32.0,0.0
61030,2453.0,10.0,699.0,68.0,122.0,142.0,23.0,7.0,0.0
61031,1724.0,17.0,407.0,44.0,86.0,135.0,34.0,10.0,2.0
61032,30751.0,172.0,6074.0,1368.0,1864.0,2279.0,1304.0,258.0,48.0
61036,6607.0,24.0,1523.0,130.0,302.0,977.0,488.0,56.0,94.0
61037,285.0,0.0,20.0,0.0,57.0,37.0,0.0,0.0,0.0
61038,1003.0,46.0,262.0,127.0,46.0,61.0,11.0,0.0,2.0
61039,904.0,1.0,161.0,27.0,141.0,36.0,17.0,3.0,2.0
61041,1027.0,4.0,284.0,80.0,45.0,102.0,17.0,0.0,12.0
61042,471.0,2.0,135.0,24.0,38.0,25.0,12.0,2.0,0.0
61043,94.0,0.0,20.0,1.0,9.0,10.0,3.0,0.0,0.0
61044,196.0,0.0,47.0,6.0,25.0,3.0,0.0,0.0,0.0
61046,2764.0,9.0,627.0,71.0,209.0,299.0,77.0,13.0,19.0
61047,1735.0,2.0,567.0,51.0,116.0,109.0,62.0,9.0,0.0
61048,4119.0,0.0,954.0,52.0,357.0,367.0,118.0,22.0,18.0
61049,557.0,2.0,93.0,12.0,53.0,46.0,27.0,0.0,3.0
61050,482.0,0.0,170.0,0.0,33.0,57.0,6.0,0.0,0.0
61051,1576.0,3.0,522.0,82.0,108.0,123.0,54.0,0.0,0.0
61052,888.0,2.0,242.0,28.0,63.0,52.0,37.0,11.0,1.0
61053,2889.0,2.0,699.0,139.0,148.0,274.0,87.0,43.0,7.0
61054,3899.0,0.0,674.0,137.0,269.0,371.0,117.0,0.0,11.0
61057,171.0,10.0,43.0,19.0,0.0,31.0,0.0,6.0,0.0
61059,190.0,0.0,46.0,14.0,1.0,18.0,0.0,0.0,0.0
61060,1503.0,8.0,394.0,33.0,184.0,104.0,52.0,0.0,0.0
61061,6524.0,8.0,1473.0,364.0,374.0,612.0,356.0,54.0,41.0
61062,2021.0,9.0,440.0,27.0,176.0,193.0,48.0,5.0,0.0
61063,4258.0,7.0,983.0,160.0,194.0,358.0,161.0,14.0,2.0
61064,3475.0,0.0,901.0,113.0,233.0,281.0,121.0,28.0,0.0
61065,10736.0,0.0,2597.0,378.0,562.0,879.0,411.0,0.0,0.0
61067,681.0,0.0,193.0,29.0,37.0,60.0,49.0,13.0,0.0
61068,14816.0,154.0,2437.0,451.0,855.0,1121.0,516.0,47.0,22.0
61070,1292.0,0.0,303.0,17.0,107.0,73.0,31.0,0.0,0.0
61071,14298.0,128.0,2929.0,725.0,905.0,791.0,431.0,33.0,13.0
61072,11668.0,25.0,2475.0,384.0,745.0,1424.0,613.0,31.0,75.0
61073,19108.0,111.0,3443.0,695.0,1116.0,2543.0,1222.0,259.0,84.0
61074,4235.0,112.0,1262.0,218.0,208.0,285.0,105.0,16.0,41.0
61075,1084.0,19.0,354.0,17.0,56.0,103.0,19.0,0.0,0.0
61077,61.0,0.0,31.0,0.0,17.0,0.0,0.0,0.0,0.0
61078,1292.0,5.0,353.0,41.0,150.0,109.0,66.0,2.0,0.0
61079,149.0,0.0,43.0,0.0,8.0,11.0,4.0,0.0,3.0
61080,10731.0,31.0,2466.0,316.0,713.0,1077.0,287.0,52.0,29.0
61081,21435.0,258.0,3773.0,745.0,1475.0,1565.0,944.0,250.0,28.0
61084,2956.0,5.0,749.0,40.0,140.0,306.0,126.0,60.0,0.0
61085,3512.0,30.0,754.0,164.0,166.0,279.0,138.0,16.0,0.0
61087,1811.0,19.0,488.0,94.0,112.0,104.0,56.0,0.0,9.0
61088,5950.0,4.0,1108.0,127.0,451.0,720.0,411.0,23.0,25.0
61089,770.0,0.0,151.0,23.0,61.0,177.0,11.0,0.0,0.0
61091,73.0,0.0,37.0,9.0,0.0,0.0,5.0,0.0,0.0
61101,21097.0,407.0,3575.0,1070.0,883.0,919.0,423.0,44.0,18.0
61102,19564.0,362.0,3095.0,1162.0,714.0,753.0,354.0,29.0,31.0
61103,23705.0,174.0,4142.0,961.0,1341.0,1999.0,775.0,270.0,45.0
61104,18982.0,467.0,3058.0,882.0,697.0,468.0,252.0,74.0,38.0
61107,31192.0,231.0,5124.0,687.0,1900.0,4766.0,2218.0,573.0,275.0
61108,28158.0,255.0,5295.0,1034.0,2186.0,2956.0,1155.0,170.0,145.0
61109,27432.0,306.0,5312.0,1536.0,1348.0,1749.0,692.0,153.0,23.0
61111,24571.0,82.0,4430.0,1151.0,1378.0,2466.0,1161.0,104.0,24.0
61112,108.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
61114,14929.0,196.0,1906.0,272.0,750.0,2553.0,1690.0,416.0,290.0
61115,23007.0,115.0,4898.0,1076.0,1276.0,1649.0,498.0,116.0,0.0
61201,39064.0,349.0,6343.0,1514.0,2110.0,3852.0,1202.0,288.0,228.0
61230,1313.0,3.0,386.0,38.0,118.0,96.0,16.0,6.0,2.0
61231,5076.0,0.0,1395.0,148.0,269.0,439.0,167.0,29.0,12.0
61232,1564.0,0.0,330.0,20.0,132.0,120.0,37.0,2.0,0.0
61234,1401.0,0.0,387.0,24.0,117.0,141.0,69.0,15.0,6.0
61235,1445.0,12.0,435.0,20.0,123.0,114.0,24.0,7.0,5.0
61236,110.0,3.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0
61238,3135.0,3.0,715.0,87.0,227.0,250.0,123.0,0.0,0.0
61239,1253.0,2.0,198.0,31.0,56.0,44.0,38.0,2.0,15.0
61240,6199.0,0.0,1090.0,112.0,594.0,891.0,279.0,133.0,17.0
61241,6682.0,38.0,1331.0,356.0,342.0,561.0,91.0,27.0,0.0
61242,1154.0,4.0,292.0,44.0,63.0,101.0,66.0,0.0,3.0
61243,213.0,0.0,56.0,13.0,22.0,11.0,6.0,1.0,0.0
61244,23900.0,217.0,4737.0,899.0,1354.0,2097.0,740.0,111.0,54.0
61250,2664.0,3.0,608.0,57.0,149.0,256.0,137.0,37.0,3.0
61251,324.0,0.0,152.0,9.0,33.0,8.0,0.0,0.0,0.0
61252,5211.0,18.0,1170.0,133.0,357.0,516.0,292.0,16.0,9.0
61254,11219.0,11.0,2040.0,270.0,901.0,1708.0,669.0,108.0,37.0
61256,1919.0,6.0,390.0,59.0,123.0,166.0,87.0,25.0,18.0
61257,1152.0,0.0,272.0,16.0,71.0,163.0,32.0,0.0,0.0
61258,337.0,0.0,74.0,9.0,34.0,13.0,2.0,0.0,0.0
61259,1261.0,0.0,332.0,51.0,83.0,127.0,60.0,34.0,0.0
61260,891.0,3.0,244.0,29.0,54.0,63.0,31.0,0.0,0.0
61261,989.0,6.0,257.0,49.0,36.0,49.0,6.0,0.0,0.0
61262,1196.0,6.0,319.0,16.0,131.0,183.0,27.0,9.0,0.0
61263,703.0,0.0,147.0,52.0,60.0,25.0,18.0,0.0,0.0
61264,10549.0,55.0,2668.0,454.0,879.0,844.0,356.0,15.0,23.0
61265,44672.0,291.0,7565.0,1280.0,2816.0,5070.0,2214.0,321.0,285.0
61270,7177.0,36.0,1647.0,219.0,539.0,633.0,185.0,37.0,19.0
61272,1415.0,19.0,406.0,40.0,98.0,61.0,35.0,0.0,0.0
61273,3271.0,13.0,687.0,83.0,274.0,436.0,79.0,15.0,15.0
61274,227.0,0.0,102.0,12.0,0.0,12.0,0.0,0.0,6.0
61275,4355.0,4.0,877.0,171.0,279.0,445.0,211.0,51.0,30.0
61276,72.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
61277,3099.0,9.0,686.0,126.0,296.0,278.0,75.0,21.0,0.0
61278,383.0,13.0,61.0,9.0,15.0,57.0,14.0,10.0,2.0
61279,925.0,0.0,231.0,15.0,119.0,63.0,17.0,7.0,0.0
61281,2566.0,11.0,570.0,84.0,139.0,265.0,93.0,38.0,19.0
61282,7812.0,15.0,1371.0,319.0,627.0,415.0,366.0,35.0,18.0
61283,1498.0,0.0,296.0,41.0,85.0,49.0,14.0,2.0,0.0
61284,2437.0,9.0,541.0,31.0,215.0,375.0,117.0,43.0,18.0
61285,1584.0,3.0,506.0,55.0,139.0,83.0,31.0,3.0,3.0
61301,10421.0,61.0,2201.0,364.0,511.0,866.0,253.0,74.0,36.0
61310,3829.0,69.0,953.0,118.0,250.0,174.0,127.0,0.0,0.0
61311,155.0,0.0,54.0,13.0,7.0,8.0,13.0,0.0,0.0
61312,448.0,0.0,107.0,21.0,54.0,25.0,13.0,2.0,2.0
61313,190.0,2.0,57.0,6.0,6.0,17.0,1.0,0.0,22.0
61314,866.0,7.0,244.0,52.0,65.0,73.0,21.0,2.0,0.0
61315,242.0,0.0,101.0,9.0,6.0,1.0,0.0,0.0,0.0
61316,321.0,0.0,86.0,14.0,21.0,15.0,4.0,0.0,0.0
61317,473.0,0.0,130.0,23.0,21.0,36.0,8.0,7.0,0.0
61318,798.0,0.0,286.0,27.0,37.0,40.0,29.0,4.0,0.0
61319,993.0,7.0,240.0,43.0,62.0,115.0,8.0,1.0,5.0
61320,715.0,0.0,170.0,8.0,62.0,49.0,9.0,11.0,7.0
61321,227.0,0.0,53.0,4.0,4.0,46.0,0.0,0.0,0.0
61322,1658.0,59.0,287.0,18.0,60.0,97.0,20.0,0.0,3.0
61323,91.0,0.0,22.0,3.0,8.0,5.0,1.0,0.0,0.0
61324,63.0,0.0,12.0,13.0,26.0,0.0,0.0,0.0,0.0
61325,983.0,0.0,238.0,25.0,63.0,85.0,25.0,1.0,0.0
61326,2342.0,0.0,635.0,78.0,138.0,147.0,33.0,18.0,7.0
61327,1277.0,0.0,398.0,21.0,124.0,86.0,23.0,5.0,0.0
61328,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
61329,1279.0,0.0,248.0,35.0,105.0,118.0,72.0,19.0,9.0
61330,1402.0,5.0,373.0,48.0,103.0,93.0,32.0,9.0,3.0
61331,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
61332,81.0,3.0,26.0,2.0,6.0,9.0,0.0,0.0,0.0
61333,301.0,0.0,73.0,14.0,31.0,27.0,20.0,0.0,10.0
61334,656.0,2.0,122.0,13.0,61.0,54.0,23.0,4.0,0.0
61335,569.0,0.0,202.0,12.0,55.0,47.0,11.0,4.0,0.0
61336,576.0,0.0,128.0,27.0,23.0,46.0,10.0,0.0,3.0
61337,475.0,0.0,103.0,11.0,38.0,18.0,9.0,4.0,0.0
61338,347.0,4.0,79.0,13.0,36.0,15.0,2.0,0.0,0.0
61340,292.0,9.0,70.0,6.0,25.0,7.0,3.0,2.0,2.0
61341,7621.0,25.0,1660.0,265.0,423.0,454.0,187.0,24.0,34.0
61342,9008.0,36.0,1982.0,356.0,557.0,623.0,192.0,84.0,22.0
61344,322.0,0.0,80.0,10.0,18.0,24.0,0.0,0.0,0.0
61345,846.0,2.0,201.0,28.0,78.0,45.0,26.0,10.0,0.0
61346,67.0,0.0,28.0,5.0,5.0,2.0,0.0,0.0,0.0
61348,4559.0,55.0,939.0,122.0,417.0,271.0,142.0,11.0,36.0
61349,848.0,4.0,210.0,26.0,52.0,67.0,29.0,0.0,2.0
61350,23836.0,177.0,4982.0,906.0,1712.0,1875.0,768.0,260.0,82.0
61353,1271.0,2.0,309.0,23.0,131.0,78.0,38.0,11.0,0.0
61354,10780.0,19.0,2350.0,459.0,711.0,1081.0,367.0,96.0,125.0
61356,10977.0,42.0,2733.0,406.0,714.0,1084.0,571.0,140.0,78.0
61358,412.0,3.0,141.0,15.0,20.0,41.0,0.0,0.0,0.0
61359,311.0,2.0,49.0,14.0,37.0,15.0,2.0,2.0,1.0
61360,3637.0,5.0,868.0,66.0,207.0,232.0,52.0,41.0,4.0
61361,1112.0,4.0,270.0,52.0,77.0,86.0,33.0,0.0,2.0
61362,5655.0,28.0,1339.0,213.0,392.0,442.0,163.0,78.0,2.0
61363,235.0,0.0,45.0,0.0,12.0,2.0,5.0,0.0,0.0
61364,19812.0,145.0,4854.0,775.0,761.0,1256.0,367.0,114.0,15.0
61367,676.0,0.0,256.0,20.0,37.0,67.0,22.0,10.0,0.0
61368,1344.0,1.0,434.0,56.0,107.0,56.0,18.0,18.0,0.0
61369,1510.0,0.0,441.0,12.0,90.0,129.0,21.0,0.0,0.0
61370,1421.0,3.0,338.0,42.0,117.0,125.0,17.0,16.0,2.0
61372,144.0,2.0,41.0,1.0,17.0,5.0,1.0,0.0,0.0
61373,1940.0,10.0,423.0,60.0,214.0,174.0,59.0,7.0,3.0
61374,127.0,0.0,52.0,0.0,3.0,6.0,0.0,0.0,0.0
61375,1109.0,0.0,297.0,35.0,79.0,152.0,18.0,19.0,6.0
61376,2683.0,0.0,617.0,63.0,160.0,251.0,80.0,32.0,17.0
61377,1599.0,0.0,366.0,44.0,111.0,134.0,42.0,3.0,0.0
61378,572.0,0.0,171.0,7.0,34.0,64.0,8.0,0.0,0.0
61379,1512.0,15.0,348.0,29.0,114.0,48.0,10.0,4.0,0.0
61401,34544.0,204.0,6873.0,1713.0,2387.0,2527.0,1224.0,248.0,233.0
61410,3774.0,13.0,1017.0,197.0,362.0,193.0,46.0,0.0,7.0
61411,278.0,0.0,82.0,6.0,8.0,32.0,6.0,0.0,0.0
61412,1419.0,6.0,292.0,25.0,117.0,211.0,15.0,6.0,3.0
61413,945.0,11.0,274.0,16.0,88.0,100.0,27.0,3.0,3.0
61414,810.0,0.0,221.0,12.0,98.0,78.0,7.0,3.0,0.0
61415,1629.0,6.0,356.0,40.0,120.0,124.0,60.0,5.0,18.0
61416,238.0,0.0,52.0,14.0,5.0,19.0,4.0,0.0,1.0
61417,235.0,0.0,78.0,27.0,4.0,0.0,0.0,0.0,0.0
