,County,Population,None,GED,High School Degree,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
1424,Roger Mills,3799.0,19.0,95.0,946.0,153.0,334.0,119.0,9.0,9.0
1425,Rogers,56887.0,293.0,1890.0,11831.0,3378.0,5205.0,1503.0,298.0,199.0
1426,Rolette,14439.0,7.0,384.0,1377.0,1192.0,1329.0,266.0,91.0,27.0
1427,Rooks,5225.0,2.0,103.0,1235.0,317.0,530.0,229.0,40.0,27.0
1428,Roosevelt,31633.0,206.0,1144.0,4301.0,1403.0,2149.0,1095.0,59.0,240.0
1429,Roscommon,26380.0,167.0,994.0,6997.0,1917.0,1858.0,927.0,129.0,80.0
1430,Roseau,15901.0,70.0,317.0,3700.0,1142.0,1503.0,370.0,94.0,43.0
1431,Rosebud,10138.0,24.0,304.0,1776.0,681.0,915.0,211.0,29.0,59.0
1432,Ross,77783.0,706.0,2899.0,20559.0,5064.0,4988.0,2341.0,429.0,143.0
1433,Routt,23473.0,15.0,583.0,2891.0,1301.0,5771.0,1908.0,591.0,226.0
1434,Rowan,145910.0,1007.0,5797.0,25622.0,9592.0,12047.0,5137.0,972.0,877.0
1435,Runnels,11336.0,169.0,439.0,2486.0,234.0,997.0,228.0,33.0,50.0
1436,Rush,19757.0,39.0,806.0,5323.0,818.0,1321.0,730.0,111.0,66.0
1437,Rusk,58259.0,518.0,2727.0,11569.0,2626.0,4061.0,1275.0,213.0,139.0
1438,Russell,131300.0,1127.0,5953.0,23231.0,7391.0,9017.0,4503.0,990.0,457.0
1439,Rutherford,341600.0,2085.0,10813.0,54250.0,17289.0,41348.0,12633.0,2533.0,2279.0
1440,Rutland,61683.0,265.0,1599.0,13549.0,3792.0,7951.0,3561.0,708.0,573.0
1441,Sabine,36403.0,201.0,1947.0,8887.0,1437.0,2270.0,965.0,143.0,127.0
1442,Sac,9639.0,24.0,231.0,2417.0,765.0,1036.0,270.0,38.0,32.0
1443,Sacramento,1468095.0,26045.0,28329.0,186606.0,93166.0,184178.0,61402.0,22159.0,9891.0
1444,Sagadahoc,35055.0,133.0,1144.0,6990.0,2153.0,5358.0,2112.0,393.0,389.0
1445,Saginaw,183120.0,1427.0,5856.0,37008.0,11396.0,16376.0,5644.0,1350.0,624.0
1446,Saguache,6509.0,77.0,163.0,939.0,162.0,838.0,311.0,13.0,64.0
1447,Saint Charles,376399.0,1036.0,8488.0,56874.0,22863.0,58553.0,25883.0,2445.0,2229.0
1448,Saint Johns,210470.0,725.0,5073.0,26178.0,12484.0,40609.0,14846.0,3872.0,2566.0
1449,Salem,61299.0,362.0,1897.0,14521.0,3705.0,5991.0,2054.0,187.0,242.0
1450,Salem (city),37128.0,324.0,1637.0,6441.0,2380.0,4159.0,1903.0,448.0,385.0
1451,Saline,172865.0,1256.0,6761.0,33118.0,9106.0,15204.0,5482.0,1322.0,773.0
1452,Salt Lake,1080806.0,6541.0,19042.0,132093.0,58880.0,138439.0,51510.0,13717.0,10409.0
1453,Saluda,16121.0,502.0,416.0,3732.0,947.0,1042.0,299.0,69.0,21.0
1454,Sampson,57362.0,482.0,2088.0,10417.0,3147.0,3449.0,1073.0,212.0,137.0
1455,San Augustine,8197.0,92.0,375.0,2261.0,244.0,446.0,170.0,54.0,14.0
1456,San Benito,56153.0,947.0,1096.0,7608.0,3131.0,4677.0,1291.0,438.0,221.0
1457,San Bernardino,2090439.0,29206.0,41232.0,293001.0,103436.0,156631.0,62011.0,14321.0,9324.0
1458,San Diego,3218065.0,40409.0,45659.0,357905.0,189124.0,470186.0,190148.0,56307.0,43489.0
1459,San Jacinto,17611.0,99.0,1232.0,4400.0,521.0,957.0,336.0,34.0,69.0
1460,San Joaquin,707707.0,15790.0,16788.0,98185.0,40316.0,54440.0,17026.0,5283.0,3161.0
1461,San Juan,154058.0,1607.0,4999.0,24789.0,9611.0,11430.0,5827.0,1181.0,985.0
1462,San Luis Obispo,275398.0,2200.0,4993.0,30989.0,17473.0,38015.0,14511.0,4319.0,3325.0
1463,San Mateo,767171.0,10135.0,8744.0,79335.0,40277.0,147778.0,66401.0,21185.0,17067.0
1464,San Miguel,36040.0,248.0,1032.0,5540.0,1624.0,4341.0,1977.0,377.0,315.0
1465,San Patricio,70998.0,985.0,2693.0,11129.0,2844.0,4545.0,1732.0,216.0,196.0
1466,San Saba,5780.0,103.0,300.0,966.0,164.0,431.0,109.0,25.0,21.0
1467,Sanborn,2577.0,0.0,29.0,699.0,320.0,250.0,68.0,10.0,7.0
1468,Sanders,11347.0,27.0,639.0,2960.0,586.0,1105.0,246.0,29.0,33.0
1469,Sandoval,138039.0,496.0,3297.0,20682.0,8519.0,15091.0,7682.0,1612.0,1370.0
1470,Sandusky,53030.0,302.0,1200.0,14348.0,3558.0,3425.0,1374.0,217.0,128.0
1471,Sangamon,199196.0,761.0,5884.0,32321.0,10841.0,28450.0,12223.0,3326.0,1396.0
1472,Sanilac,41634.0,265.0,1106.0,11916.0,2662.0,2269.0,1075.0,169.0,57.0
1473,Sanpete,28433.0,58.0,431.0,3858.0,1807.0,2023.0,928.0,132.0,185.0
1474,Santa Barbara,436107.0,6204.0,6338.0,41206.0,21315.0,51472.0,21592.0,7216.0,6027.0
1475,Santa Clara,1854412.0,27486.0,21635.0,170540.0,90372.0,328444.0,196313.0,33191.0,42160.0
1476,Santa Cruz,328698.0,3986.0,5140.0,31350.0,17842.0,43995.0,18172.0,5288.0,4460.0
1477,Santa Fe,145112.0,868.0,3849.0,18146.0,6466.0,21905.0,13582.0,3946.0,3694.0
1478,Santa Rosa,163459.0,545.0,5422.0,25595.0,13289.0,20305.0,7398.0,1282.0,1408.0
1479,Sarasota,400576.0,2231.0,11648.0,86657.0,26889.0,58899.0,27281.0,7727.0,4571.0
1480,Saratoga,218541.0,659.0,4889.0,33882.0,17767.0,35637.0,19018.0,2913.0,3009.0
1481,Sargent,3881.0,4.0,67.0,824.0,470.0,458.0,74.0,8.0,2.0
1482,Sarpy,169894.0,628.0,2688.0,21332.0,10400.0,25771.0,10676.0,1798.0,910.0
1483,Sauk,61822.0,375.0,1605.0,14086.0,4220.0,6693.0,2193.0,419.0,308.0
1484,Saunders,20723.0,48.0,350.0,4227.0,1793.0,2304.0,942.0,133.0,130.0
1485,Sawyer,16650.0,87.0,449.0,3807.0,1403.0,1761.0,655.0,170.0,128.0
1486,Schenectady,172481.0,1401.0,5432.0,29459.0,14040.0,20351.0,13145.0,2136.0,2186.0
1487,Schleicher,3224.0,30.0,60.0,390.0,102.0,271.0,101.0,0.0,0.0
1488,Schley,4991.0,17.0,213.0,937.0,267.0,309.0,137.0,11.0,23.0
1489,Schoharie,29591.0,304.0,1015.0,6949.0,2483.0,2168.0,1333.0,205.0,146.0
1490,Schoolcraft,8709.0,176.0,387.0,2683.0,435.0,608.0,223.0,34.0,14.0
1491,Schuyler,26924.0,141.0,1098.0,6649.0,2231.0,1997.0,913.0,222.0,181.0
1492,Schuylkill,146886.0,1047.0,6720.0,44550.0,10103.0,10312.0,4547.0,929.0,360.0
1493,Scioto,80167.0,586.0,2977.0,19558.0,4440.0,4617.0,2455.0,387.0,276.0
1494,Scotland,39366.0,325.0,1615.0,7359.0,2216.0,2633.0,1017.0,228.0,230.0
1495,Scott,512186.0,3432.0,16173.0,90348.0,32312.0,60904.0,22386.0,4463.0,2615.0
1496,Scotts Bluff,36944.0,275.0,1009.0,6393.0,2646.0,3521.0,1183.0,325.0,202.0
1497,Screven,14366.0,138.0,506.0,3499.0,637.0,858.0,251.0,109.0,31.0
1498,Scurry,17437.0,184.0,956.0,2537.0,717.0,1161.0,454.0,46.0,92.0
1499,Searcy,8178.0,85.0,490.0,1944.0,351.0,464.0,252.0,2.0,15.0
1500,Sebastian,124584.0,1181.0,5065.0,20828.0,6476.0,10730.0,3252.0,1104.0,625.0
1501,Sedgwick,503233.0,3368.0,13921.0,72598.0,22550.0,63022.0,23559.0,4544.0,2871.0
1502,Seminole,424940.0,2673.0,11234.0,60313.0,35219.0,66218.0,23877.0,5799.0,3527.0
1503,Seneca,93743.0,458.0,3705.0,22876.0,6731.0,6617.0,3121.0,391.0,277.0
1504,Sequatchie,12117.0,36.0,904.0,2463.0,636.0,641.0,235.0,104.0,86.0
1505,Sequoyah,41735.0,313.0,1914.0,9227.0,1946.0,2675.0,776.0,246.0,133.0
1506,Sevier,134108.0,792.0,6051.0,27530.0,6861.0,9019.0,3903.0,760.0,572.0
1507,Seward,39665.0,410.0,815.0,5487.0,2590.0,2958.0,904.0,242.0,158.0
1508,Shackelford,3225.0,47.0,97.0,640.0,87.0,424.0,84.0,8.0,7.0
1509,Shannon,21427.0,51.0,815.0,3135.0,1095.0,1090.0,382.0,82.0,33.0
1510,Sharkey,5006.0,26.0,220.0,787.0,214.0,489.0,108.0,9.0,17.0
1511,Sharp,19973.0,223.0,1160.0,5258.0,1002.0,916.0,368.0,95.0,48.0
1512,Shasta,188292.0,1026.0,4772.0,29291.0,15289.0,16615.0,5631.0,2347.0,994.0
1513,Shawano,37328.0,126.0,970.0,11003.0,2645.0,2779.0,1033.0,225.0,127.0
1514,Shawnee,179034.0,1052.0,6725.0,30475.0,8257.0,22585.0,8648.0,2298.0,1308.0
1515,Sheboygan,115247.0,866.0,3359.0,25727.0,7957.0,12887.0,4502.0,851.0,492.0
1516,Shelby,1341135.0,9031.0,34494.0,213000.0,57283.0,163195.0,66490.0,17475.0,10837.0
1517,Shenandoah,43209.0,316.0,1967.0,10299.0,1894.0,3814.0,1487.0,422.0,271.0
1518,Sherburne,86526.0,297.0,1834.0,12933.0,7214.0,10788.0,2964.0,438.0,180.0
1519,Sheridan,42414.0,71.0,1268.0,7307.0,3101.0,5532.0,1794.0,441.0,375.0
1520,Sherman,13228.0,92.0,419.0,2786.0,914.0,1001.0,341.0,30.0,31.0
1521,Shiawassee,70122.0,354.0,2002.0,15216.0,5191.0,5054.0,2250.0,363.0,193.0
1522,Shoshone,12486.0,39.0,720.0,2565.0,896.0,888.0,263.0,69.0,70.0
1523,Sibley,13415.0,35.0,289.0,3504.0,985.0,1092.0,193.0,85.0,37.0
1524,Sierra,14348.0,40.0,728.0,3136.0,984.0,1454.0,452.0,92.0,48.0
1525,Silver Bow,34419.0,146.0,1541.0,6577.0,2115.0,3877.0,1257.0,415.0,155.0
1526,Simpson,43738.0,383.0,2164.0,9239.0,2145.0,2799.0,1104.0,200.0,50.0
1527,Sioux,39401.0,111.0,922.0,6516.0,2959.0,4046.0,1239.0,259.0,167.0
1528,Siskiyou,44929.0,254.0,1102.0,7011.0,3267.0,5058.0,1656.0,437.0,225.0
1529,Sitka City and Borough,8943.0,31.0,266.0,1096.0,582.0,1155.0,537.0,164.0,68.0
1530,Skagit,121372.0,862.0,3770.0,18373.0,8106.0,13547.0,5322.0,1436.0,761.0
1531,Skagway-Hoonah-Angoon,3658.0,0.0,105.0,766.0,143.0,541.0,179.0,29.0,16.0
1532,Skamania,7581.0,50.0,226.0,1402.0,374.0,713.0,284.0,32.0,49.0
1533,Slope,323.0,2.0,5.0,70.0,6.0,46.0,14.0,0.0,6.0
1534,Smith,256142.0,2793.0,8179.0,38863.0,14594.0,26533.0,8634.0,2157.0,1366.0
1535,Smyth,31977.0,346.0,1681.0,7269.0,1688.0,2129.0,1039.0,133.0,115.0
1536,Snohomish,760395.0,4407.0,20365.0,103994.0,53806.0,109444.0,36156.0,7490.0,4616.0
1537,Snyder,40914.0,272.0,1407.0,11289.0,2119.0,2606.0,1114.0,336.0,262.0
1538,Socorro,16837.0,134.0,678.0,2934.0,527.0,1168.0,506.0,80.0,190.0
1539,Solano,424518.0,4199.0,8804.0,58840.0,27657.0,49869.0,13681.0,4555.0,2496.0
1540,Somerset,443698.0,2246.0,10313.0,83121.0,20885.0,71248.0,37803.0,8428.0,7176.0
1541,Somervell,8578.0,24.0,292.0,1256.0,557.0,917.0,207.0,137.0,57.0
1542,Sonoma,495048.0,5983.0,8614.0,60386.0,32013.0,73947.0,25775.0,9641.0,4498.0
1543,Southampton,14099.0,148.0,764.0,2692.0,606.0,995.0,467.0,47.0,28.0
1544,Southeast Fairbanks Census Area,7237.0,8.0,223.0,1323.0,483.0,549.0,235.0,10.0,14.0
1545,Spalding,60767.0,781.0,3076.0,11690.0,2500.0,4130.0,1431.0,670.0,364.0
1546,Spartanburg,285394.0,2472.0,10364.0,46409.0,18529.0,27352.0,11562.0,2315.0,1583.0
1547,Spencer,37903.0,215.0,1486.0,9352.0,2662.0,2378.0,1266.0,161.0,58.0
1548,Spink,7047.0,27.0,189.0,1579.0,471.0,871.0,199.0,55.0,14.0
1549,Spokane,489836.0,2401.0,15832.0,68404.0,38530.0,58927.0,23975.0,6449.0,3547.0
1550,Spotsylvania,122891.0,599.0,3456.0,21919.0,5713.0,14336.0,7631.0,915.0,609.0
1551,St. Bernard,42858.0,353.0,1426.0,9733.0,1303.0,2702.0,478.0,121.0,115.0
1552,St. Charles,51210.0,217.0,2018.0,10327.0,2588.0,4906.0,1454.0,165.0,164.0
1553,St. Clair,509777.0,3530.0,16890.0,93883.0,35329.0,46027.0,22231.0,3524.0,2104.0
1554,St. Croix,79051.0,274.0,1347.0,13340.0,7111.0,12001.0,3558.0,725.0,564.0
1555,St. Francis,28780.0,418.0,1815.0,5979.0,1205.0,1382.0,681.0,42.0,81.0
1556,St. Francois,70138.0,547.0,3843.0,12623.0,4114.0,4078.0,2021.0,429.0,287.0
1557,St. Helena,5629.0,55.0,272.0,1191.0,192.0,184.0,101.0,62.0,9.0
1558,St. James,22659.0,87.0,579.0,6212.0,1114.0,1457.0,549.0,30.0,54.0
1559,St. John the Baptist,45177.0,389.0,1414.0,9582.0,1676.0,3541.0,985.0,335.0,189.0
1560,St. Joseph,338310.0,2058.0,10761.0,61471.0,17029.0,33723.0,15057.0,3117.0,3414.0
1561,St. Landry,89045.0,1127.0,2920.0,22010.0,3075.0,5128.0,1783.0,406.0,90.0
1562,St. Lawrence,110232.0,687.0,4847.0,20694.0,7885.0,7792.0,5926.0,1049.0,1100.0
1563,St. Louis,1231025.0,4476.0,27412.0,169195.0,68596.0,195955.0,91946.0,25421.0,15053.0
1564,St. Louis (city),308070.0,3002.0,8856.0,40637.0,13461.0,38478.0,19413.0,5384.0,3847.0
1565,St. Lucie,281456.0,3551.0,10373.0,55905.0,20936.0,24777.0,10390.0,2219.0,960.0
1566,St. Martin,46178.0,653.0,1802.0,10947.0,1394.0,2885.0,788.0,112.0,130.0
1567,St. Mary,53145.0,453.0,2872.0,12188.0,1262.0,2818.0,881.0,227.0,56.0
1568,St. Mary's,113404.0,472.0,2623.0,20114.0,5304.0,12883.0,7888.0,950.0,679.0
1569,St. Tammany,243623.0,925.0,8518.0,35879.0,10624.0,33237.0,11055.0,3965.0,1876.0
1570,Stafford,139111.0,359.0,2762.0,18261.0,7466.0,19307.0,10782.0,830.0,965.0
1571,Stanislaus,531617.0,10966.0,12642.0,81176.0,24805.0,36307.0,11935.0,4613.0,1559.0
1572,Stanley,2933.0,0.0,144.0,537.0,210.0,315.0,174.0,20.0,39.0
1573,Stanly,62643.0,625.0,2414.0,12285.0,4177.0,5057.0,1683.0,282.0,246.0
1574,Stanton,5329.0,15.0,72.0,1082.0,415.0,466.0,148.0,8.0,18.0
1575,Stark,414523.0,2536.0,9943.0,99346.0,25004.0,40164.0,15241.0,3054.0,2119.0
1576,Starke,21712.0,88.0,1184.0,5131.0,1387.0,1080.0,554.0,76.0,34.0
1577,Starr,62871.0,1814.0,1145.0,6595.0,979.0,2288.0,786.0,30.0,53.0
1578,Staunton (city),35427.0,268.0,1431.0,6929.0,1546.0,4599.0,1876.0,487.0,325.0
1579,Ste. Genevieve,15653.0,86.0,513.0,4505.0,979.0,939.0,331.0,34.0,43.0
1580,Stearns,167773.0,1145.0,3050.0,28096.0,13253.0,18257.0,5828.0,1641.0,1322.0
1581,Steele,38988.0,146.0,827.0,8333.0,2505.0,4821.0,1293.0,353.0,56.0
1582,Stephens,84059.0,584.0,3820.0,18207.0,3130.0,6557.0,2228.0,636.0,329.0
1583,Stephenson,47817.0,203.0,1714.0,10138.0,3393.0,3951.0,1774.0,324.0,100.0
1584,Sterling,1346.0,3.0,32.0,249.0,47.0,139.0,38.0,10.0,8.0
1585,Steuben,133816.0,692.0,4992.0,29668.0,11232.0,10877.0,6615.0,936.0,813.0
1586,Stevens,52524.0,233.0,2228.0,9920.0,4062.0,4380.0,1395.0,350.0,280.0
1587,Stewart,20051.0,258.0,636.0,4846.0,849.0,1279.0,553.0,122.0,63.0
1588,Stillwater,9817.0,9.0,323.0,2296.0,549.0,1069.0,447.0,121.0,84.0
1589,Stoddard,30486.0,294.0,1526.0,6896.0,1394.0,1875.0,834.0,127.0,62.0
1590,Stokes,44714.0,318.0,1953.0,10363.0,2966.0,3350.0,807.0,76.0,125.0
1591,Stone,59983.0,617.0,2821.0,13472.0,3043.0,4431.0,1566.0,362.0,154.0
1592,Stonewall,1345.0,6.0,72.0,296.0,61.0,85.0,22.0,0.0,5.0
1593,Storey,841.0,0.0,0.0,219.0,81.0,178.0,17.0,55.0,31.0
1594,Story,95801.0,182.0,921.0,8367.0,4731.0,13526.0,5986.0,1043.0,3300.0
1595,Strafford,121228.0,637.0,3982.0,18340.0,7335.0,15972.0,7481.0,809.0,1469.0
1596,Stutsman,21410.0,94.0,897.0,4335.0,1371.0,2857.0,477.0,131.0,40.0
1597,Sublette,9991.0,0.0,353.0,2069.0,569.0,1164.0,384.0,27.0,0.0
1598,Suffolk,2248441.0,26224.0,42378.0,376467.0,115899.0,308501.0,178877.0,43866.0,27407.0
1599,Sullivan,314754.0,2220.0,15332.0,65873.0,19616.0,29910.0,14036.0,2989.0,2370.0
1600,Sully,1236.0,0.0,33.0,265.0,78.0,176.0,23.0,3.0,0.0
1601,Summers,10006.0,90.0,779.0,2372.0,417.0,722.0,376.0,38.0,41.0
1602,Summit,627452.0,3192.0,12385.0,120550.0,35686.0,89914.0,35810.0,8873.0,5982.0
1603,Sumner,185603.0,1119.0,6623.0,34652.0,9324.0,20379.0,7170.0,1621.0,950.0
1604,Sumter,263236.0,2684.0,9409.0,49959.0,16117.0,27152.0,14232.0,2418.0,2106.0
1605,Sunflower,26768.0,329.0,1567.0,3259.0,1121.0,1632.0,674.0,106.0,73.0
1606,Surry,84724.0,795.0,3479.0,14951.0,5966.0,6474.0,2242.0,404.0,328.0
1607,Susquehanna,41477.0,190.0,1308.0,12613.0,2610.0,3349.0,1522.0,193.0,210.0
1608,Sussex,378648.0,2877.0,10318.0,81592.0,22838.0,45482.0,19904.0,4116.0,2426.0
1609,Sutter,94316.0,2585.0,1786.0,13158.0,6364.0,7329.0,2311.0,787.0,250.0
1610,Sutton,3989.0,87.0,77.0,641.0,113.0,410.0,83.0,17.0,0.0
1611,Suwannee,43938.0,397.0,1770.0,10989.0,2137.0,2762.0,613.0,103.0,113.0
1612,Swain,17702.0,178.0,744.0,3225.0,1078.0,1286.0,432.0,62.0,81.0
1613,Sweet Grass,3637.0,0.0,62.0,914.0,260.0,521.0,109.0,22.0,10.0
1614,Sweetwater,44772.0,212.0,1723.0,8370.0,2804.0,3930.0,1134.0,183.0,339.0
1615,Swift,9847.0,31.0,202.0,2461.0,835.0,906.0,183.0,36.0,33.0
1616,Swisher,8151.0,101.0,381.0,1488.0,201.0,571.0,218.0,27.0,7.0
1617,Switzerland,9035.0,42.0,340.0,2494.0,547.0,396.0,138.0,17.0,13.0
1618,Talbot,43950.0,448.0,1244.0,8404.0,2031.0,5490.0,3003.0,827.0,792.0
1619,Taliaferro,1860.0,41.0,83.0,517.0,65.0,82.0,38.0,5.0,5.0
1620,Talladega,78073.0,762.0,3787.0,16243.0,4227.0,3957.0,1971.0,424.0,209.0
1621,Tallahatchie,13906.0,210.0,1060.0,2241.0,894.0,494.0,274.0,12.0,28.0
1622,Tallapoosa,36802.0,364.0,1567.0,7321.0,2025.0,3027.0,1170.0,257.0,200.0
1623,Tama,17434.0,66.0,443.0,4429.0,1531.0,1332.0,445.0,102.0,43.0
1624,Taney,54569.0,150.0,1850.0,11426.0,2192.0,4719.0,1666.0,365.0,242.0
1625,Tangipahoa,131925.0,1061.0,4880.0,25680.0,4511.0,11200.0,3691.0,693.0,479.0
1626,Taos,34222.0,122.0,710.0,5790.0,2274.0,4249.0,2016.0,384.0,465.0
1627,Tarrant,1849748.0,18711.0,48766.0,231039.0,80823.0,238274.0,85544.0,15499.0,11126.0
1628,Tate,26278.0,280.0,720.0,4225.0,1602.0,2047.0,679.0,272.0,32.0
1629,Tattnall,27281.0,248.0,2212.0,4888.0,1050.0,1208.0,536.0,122.0,49.0
1630,Taylor,241688.0,2415.0,13242.0,41821.0,11725.0,19271.0,7193.0,1497.0,1080.0
1631,Tazewell,181691.0,895.0,7599.0,35381.0,12785.0,19494.0,6773.0,1413.0,736.0
1632,Tehama,53418.0,827.0,1455.0,9672.0,2714.0,3424.0,1085.0,336.0,143.0
1633,Telfair,18374.0,137.0,1537.0,5121.0,587.0,744.0,353.0,85.0,63.0
1634,Teller,23622.0,47.0,622.0,3940.0,1889.0,3287.0,1803.0,284.0,199.0
1635,Tensas,4893.0,21.0,112.0,1410.0,97.0,238.0,66.0,20.0,18.0
1636,Terrebonne,119522.0,1517.0,5197.0,25712.0,3837.0,7322.0,2007.0,554.0,214.0
1637,Terrell,16973.0,404.0,621.0,3257.0,953.0,895.0,493.0,86.0,108.0
1638,Terry,12646.0,272.0,623.0,1736.0,499.0,700.0,244.0,63.0,0.0
1639,Teton,38186.0,60.0,734.0,5031.0,1688.0,8989.0,2771.0,481.0,319.0
1640,Texas,47175.0,602.0,1926.0,9180.0,1268.0,3591.0,838.0,292.0,121.0
1641,Thayer,5331.0,43.0,121.0,1316.0,467.0,583.0,132.0,20.0,25.0
1642,Thomas,57947.0,483.0,2278.0,10388.0,3132.0,4494.0,2176.0,715.0,459.0
1643,Throckmorton,1380.0,16.0,51.0,297.0,61.0,183.0,30.0,3.0,10.0
1644,Thurston,267687.0,1458.0,7417.0,34361.0,18417.0,36841.0,17127.0,4584.0,2127.0
1645,Tift,43285.0,651.0,1376.0,8118.0,2701.0,2289.0,1226.0,476.0,389.0
1646,Tillamook,25350.0,219.0,1327.0,5215.0,1167.0,2525.0,1064.0,195.0,168.0
1647,Tillman,7509.0,78.0,281.0,1551.0,212.0,603.0,173.0,56.0,20.0
1648,Tioga,93018.0,530.0,3872.0,22429.0,6497.0,8218.0,4563.0,571.0,504.0
1649,Tippah,25484.0,286.0,1184.0,4426.0,1289.0,1138.0,688.0,94.0,54.0
1650,Tippecanoe,180622.0,670.0,3800.0,22518.0,7916.0,19606.0,9703.0,1543.0,4024.0
1651,Tipton,74474.0,464.0,3136.0,16286.0,3551.0,5050.0,2585.0,300.0,72.0
1652,Tishomingo,19098.0,175.0,1058.0,4103.0,1490.0,803.0,333.0,82.0,75.0
1653,Titus,30999.0,588.0,755.0,4629.0,1200.0,1760.0,663.0,218.0,97.0
1654,Todd,44449.0,287.0,1665.0,8078.0,2873.0,2662.0,898.0,246.0,102.0
1655,Tolland,151700.0,442.0,3517.0,22633.0,9110.0,20387.0,11806.0,1947.0,2088.0
1656,Tom Green,114163.0,1517.0,4568.0,17304.0,5360.0,10641.0,3773.0,902.0,683.0
1657,Tompkins,105385.0,382.0,1858.0,10176.0,5869.0,13172.0,10139.0,1826.0,5336.0
1658,Tooele,61038.0,172.0,1356.0,9781.0,2892.0,5855.0,1446.0,305.0,194.0
1659,Toole,5050.0,28.0,269.0,1038.0,227.0,369.0,66.0,43.0,3.0
1660,Toombs,28715.0,296.0,1172.0,5997.0,1013.0,1953.0,720.0,214.0,81.0
1661,Torrance,13821.0,51.0,527.0,2901.0,907.0,834.0,460.0,52.0,52.0
1662,Towner,2158.0,0.0,53.0,449.0,221.0,215.0,55.0,3.0,0.0
1663,Towns,11915.0,88.0,473.0,2488.0,666.0,1095.0,398.0,151.0,127.0
1664,Traill,7997.0,8.0,139.0,1232.0,750.0,1065.0,331.0,23.0,26.0
1665,Transylvania,33265.0,116.0,1002.0,5948.0,2112.0,4430.0,2080.0,457.0,593.0
1666,Traverse,3365.0,24.0,79.0,802.0,352.0,326.0,92.0,23.0,2.0
1667,Travis,1120457.0,10282.0,21191.0,106190.0,41663.0,216944.0,85982.0,21537.0,16513.0
1668,Treasure,921.0,3.0,22.0,208.0,41.0,86.0,27.0,1.0,5.0
1669,Trego,2768.0,3.0,90.0,574.0,139.0,379.0,103.0,24.0,11.0
1670,Trempealeau,33689.0,188.0,591.0,8300.0,2585.0,3071.0,1104.0,201.0,87.0
1671,Treutlen,6267.0,92.0,367.0,1471.0,150.0,460.0,146.0,26.0,16.0
1672,Trigg,14490.0,53.0,775.0,2453.0,784.0,927.0,728.0,108.0,47.0
1673,Trimble,8233.0,34.0,633.0,2093.0,455.0,363.0,170.0,57.0,1.0
1674,Trinity,27710.0,226.0,1039.0,6578.0,1717.0,2387.0,707.0,73.0,68.0
1675,Tripp,5404.0,16.0,195.0,1101.0,361.0,660.0,93.0,47.0,40.0
1676,Troup,69890.0,522.0,3343.0,12528.0,2954.0,5046.0,2297.0,739.0,372.0
1677,Trousdale,6941.0,68.0,576.0,1416.0,209.0,354.0,271.0,37.0,20.0
1678,Trumbull,198493.0,1150.0,5370.0,58767.0,10387.0,17047.0,5480.0,1027.0,684.0
1679,Tucker,6420.0,66.0,238.0,2312.0,256.0,325.0,267.0,64.0,12.0
1680,Tulare,480555.0,13556.0,8428.0,59655.0,20042.0,30350.0,9566.0,4014.0,1345.0
1681,Tulsa,635382.0,4177.0,15336.0,91823.0,35502.0,86310.0,28033.0,8455.0,4005.0
1682,Tunica,11598.0,69.0,199.0,1994.0,667.0,858.0,269.0,58.0,15.0
1683,Tuolumne,52543.0,200.0,2147.0,9668.0,3658.0,5476.0,1877.0,538.0,291.0
1684,Turner,16996.0,177.0,568.0,3717.0,1312.0,1376.0,304.0,113.0,67.0
1685,Tuscaloosa,188245.0,1230.0,5049.0,28762.0,7449.0,19857.0,8674.0,1789.0,2227.0
1686,Tuscarawas,102288.0,619.0,3016.0,28076.0,4727.0,6553.0,2528.0,374.0,206.0
1687,Tuscola,56583.0,377.0,1646.0,14951.0,3771.0,3637.0,1515.0,210.0,51.0
1688,Twiggs,7236.0,185.0,287.0,1700.0,201.0,396.0,141.0,69.0,13.0
1689,Twin Falls,80145.0,550.0,2615.0,11965.0,5924.0,6062.0,1932.0,654.0,288.0
1690,Tyler,28788.0,118.0,1653.0,7233.0,1124.0,1456.0,609.0,89.0,38.0
1691,Tyrrell,4036.0,68.0,281.0,829.0,164.0,114.0,92.0,18.0,10.0
1692,Uinta,21071.0,19.0,667.0,4088.0,1075.0,1827.0,530.0,138.0,32.0
1693,Uintah,33640.0,95.0,894.0,5588.0,1623.0,2306.0,607.0,93.0,111.0
1694,Ulster,179220.0,1096.0,6028.0,32341.0,12574.0,21013.0,13430.0,2099.0,1975.0
1695,Umatilla,76835.0,767.0,3986.0,10393.0,5156.0,4993.0,2184.0,523.0,374.0
1696,Unicoi,18008.0,204.0,864.0,4616.0,894.0,986.0,419.0,94.0,145.0
1697,Union,1116475.0,11242.0,28528.0,209812.0,50665.0,128986.0,54431.0,12937.0,8412.0
1698,Upshur,61434.0,558.0,3260.0,13199.0,2609.0,4159.0,1807.0,234.0,165.0
1699,Upson,25142.0,295.0,1650.0,4285.0,1140.0,1146.0,665.0,114.0,131.0
1700,Upton,3405.0,25.0,138.0,672.0,101.0,138.0,27.0,30.0,13.0
1701,Utah,549660.0,1825.0,5400.0,39405.0,28787.0,68457.0,21403.0,4219.0,5011.0
1702,Uvalde,27141.0,636.0,549.0,3362.0,1696.0,1937.0,495.0,106.0,52.0
