,Zipcode,Place Name,State,State Abbreviation,County,Latitude,Longitude,Population,None,High School Degree,GED,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
16250,49333,Middleville,Michigan,MI,Barry,42.6932,-85.4759,10917.0,20.0,2157.0,247.0,847.0,1127.0,460.0,41.0,25.0
16251,49335,Moline,Michigan,MI,Allegan,42.736999999999995,-85.6635,500.0,0.0,163.0,24.0,30.0,86.0,0.0,0.0,0.0
16252,49336,Morley,Michigan,MI,Mecosta,43.506,-85.4473,4465.0,55.0,1123.0,195.0,285.0,180.0,51.0,7.0,2.0
16253,49337,Newaygo,Michigan,MI,Newaygo,43.4198,-85.7594,11442.0,136.0,2899.0,516.0,498.0,794.0,360.0,22.0,62.0
16254,49338,Paris,Michigan,MI,Mecosta,43.7677,-85.5213,1587.0,24.0,378.0,56.0,154.0,95.0,42.0,0.0,0.0
16255,49339,Pierson,Michigan,MI,Montcalm,43.3355,-85.5134,2159.0,0.0,655.0,44.0,117.0,93.0,80.0,0.0,0.0
16256,49340,Remus,Michigan,MI,Mecosta,43.6032,-85.1574,2963.0,40.0,719.0,54.0,159.0,232.0,62.0,15.0,9.0
16257,49341,Rockford,Michigan,MI,Kent,43.1152,-85.5136,35546.0,75.0,4129.0,528.0,2268.0,6639.0,2455.0,685.0,361.0
16258,49342,Rodney,Michigan,MI,Mecosta,43.7379,-85.3219,2043.0,19.0,560.0,50.0,126.0,126.0,58.0,6.0,8.0
16259,49343,Sand Lake,Michigan,MI,Kent,43.2981,-85.5367,6079.0,20.0,1365.0,109.0,330.0,405.0,155.0,21.0,4.0
16260,49344,Shelbyville,Michigan,MI,Allegan,42.5936,-85.6282,3662.0,29.0,989.0,106.0,249.0,371.0,93.0,26.0,11.0
16261,49345,Sparta,Michigan,MI,Kent,43.1619,-85.6877,13505.0,179.0,2736.0,462.0,839.0,1327.0,515.0,51.0,11.0
16262,49346,Stanwood,Michigan,MI,Mecosta,43.6017,-85.4446,5228.0,8.0,1233.0,127.0,418.0,630.0,313.0,36.0,42.0
16263,49347,Trufant,Michigan,MI,Montcalm,43.3156,-85.3685,1343.0,0.0,279.0,46.0,87.0,89.0,19.0,9.0,8.0
16264,49348,Wayland,Michigan,MI,Allegan,42.6643,-85.6191,12130.0,77.0,2754.0,226.0,756.0,1174.0,374.0,24.0,53.0
16265,49349,White Cloud,Michigan,MI,Newaygo,43.5398,-85.7586,8098.0,100.0,2052.0,482.0,366.0,402.0,143.0,21.0,4.0
16266,49401,Allendale,Michigan,MI,Ottawa,42.9711,-85.9249,22253.0,37.0,1828.0,115.0,686.0,1687.0,533.0,90.0,153.0
16267,49402,Branch,Michigan,MI,Lake,43.9333,-86.0345,1236.0,12.0,371.0,52.0,86.0,106.0,24.0,8.0,4.0
16268,49403,Conklin,Michigan,MI,Ottawa,43.1494,-85.8538,2424.0,8.0,628.0,37.0,133.0,217.0,64.0,28.0,8.0
16269,49404,Coopersville,Michigan,MI,Ottawa,43.0601,-85.9517,9079.0,161.0,1788.0,225.0,712.0,837.0,231.0,7.0,24.0
16270,49405,Custer,Michigan,MI,Mason,43.9324,-86.1777,1408.0,10.0,400.0,41.0,131.0,95.0,46.0,12.0,5.0
16271,49406,Douglas,Michigan,MI,Allegan,42.6369,-86.2022,869.0,1.0,161.0,0.0,18.0,173.0,102.0,23.0,24.0
16272,49408,Fennville,Michigan,MI,Allegan,42.5777,-86.1249,9337.0,97.0,1863.0,510.0,361.0,978.0,293.0,105.0,56.0
16273,49410,Fountain,Michigan,MI,Mason,44.0363,-86.2169,1954.0,10.0,463.0,71.0,138.0,82.0,45.0,5.0,6.0
16274,49411,Free Soil,Michigan,MI,Mason,44.111999999999995,-86.2652,1536.0,16.0,335.0,28.0,186.0,133.0,49.0,6.0,17.0
16275,49412,Fremont,Michigan,MI,Newaygo,43.4652,-85.9626,11074.0,53.0,2522.0,308.0,765.0,995.0,372.0,93.0,46.0
16276,49415,Fruitport,Michigan,MI,Muskegon,43.1443,-86.1388,6870.0,11.0,1361.0,319.0,606.0,865.0,224.0,47.0,16.0
16277,49417,Grand Haven,Michigan,MI,Ottawa,43.0378,-86.1912,30714.0,153.0,4637.0,850.0,2251.0,5154.0,1654.0,282.0,191.0
16278,49418,Grandville,Michigan,MI,Kent,42.8939,-85.7619,27986.0,163.0,4003.0,579.0,1998.0,4222.0,1613.0,279.0,201.0
16279,49419,Hamilton,Michigan,MI,Allegan,42.6881,-85.9747,8125.0,27.0,1967.0,200.0,510.0,897.0,233.0,39.0,37.0
16280,49420,Hart,Michigan,MI,Oceana,43.7068,-86.3142,6592.0,39.0,1330.0,205.0,388.0,411.0,132.0,38.0,11.0
16281,49421,Hesperia,Michigan,MI,Oceana,43.5965,-86.0607,5933.0,24.0,1527.0,281.0,314.0,284.0,80.0,17.0,17.0
16282,49423,Holland,Michigan,MI,Ottawa,42.7692,-86.1164,45559.0,304.0,6662.0,1312.0,2213.0,5212.0,2347.0,280.0,384.0
16283,49424,Holland,Michigan,MI,Ottawa,42.8135,-86.1426,47218.0,382.0,7558.0,1363.0,2409.0,5801.0,2595.0,376.0,487.0
16284,49425,Holton,Michigan,MI,Muskegon,43.4415,-86.1509,3737.0,28.0,649.0,188.0,209.0,199.0,38.0,3.0,0.0
16285,49426,Hudsonville,Michigan,MI,Ottawa,42.8748,-85.8751,34783.0,107.0,5360.0,465.0,1962.0,5199.0,1941.0,263.0,197.0
16286,49428,Jenison,Michigan,MI,Ottawa,42.9104,-85.8276,27298.0,31.0,4734.0,425.0,1867.0,3882.0,1349.0,168.0,91.0
16287,49431,Ludington,Michigan,MI,Mason,43.9688,-86.4403,17175.0,81.0,3599.0,406.0,1237.0,1882.0,804.0,152.0,124.0
16288,49434,Macatawa,Michigan,MI,Ottawa,42.7697,-86.2055,14.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0
16289,49435,Marne,Michigan,MI,Ottawa,43.0532,-85.84200000000001,4172.0,15.0,910.0,48.0,329.0,611.0,201.0,60.0,0.0
16290,49436,Mears,Michigan,MI,Oceana,43.6825,-86.4533,1574.0,7.0,373.0,40.0,110.0,136.0,95.0,11.0,15.0
16291,49437,Montague,Michigan,MI,Muskegon,43.4242,-86.374,6934.0,38.0,1337.0,233.0,476.0,663.0,267.0,42.0,30.0
16292,49440,Muskegon,Michigan,MI,Muskegon,43.2326,-86.2492,807.0,37.0,109.0,9.0,62.0,71.0,38.0,0.0,6.0
16293,49441,Muskegon,Michigan,MI,Muskegon,43.1962,-86.2738,36012.0,170.0,6366.0,1041.0,2911.0,4554.0,1611.0,230.0,117.0
16294,49442,Muskegon,Michigan,MI,Muskegon,43.2329,-86.1885,41550.0,460.0,8278.0,1922.0,2581.0,1503.0,560.0,53.0,0.0
16295,49444,Muskegon,Michigan,MI,Muskegon,43.1791,-86.1989,29178.0,193.0,5350.0,2823.0,1749.0,1579.0,535.0,92.0,78.0
16296,49445,Muskegon,Michigan,MI,Muskegon,43.2952,-86.279,20047.0,46.0,3154.0,732.0,1864.0,2415.0,1162.0,243.0,63.0
16297,49446,New Era,Michigan,MI,Oceana,43.5556,-86.3448,2507.0,13.0,482.0,53.0,211.0,205.0,123.0,14.0,10.0
16298,49448,Nunica,Michigan,MI,Ottawa,43.0883,-86.1028,3795.0,9.0,514.0,167.0,162.0,372.0,133.0,37.0,15.0
16299,49449,Pentwater,Michigan,MI,Oceana,43.8237,-86.3868,2404.0,6.0,468.0,40.0,191.0,390.0,180.0,24.0,36.0
16300,49450,Pullman,Michigan,MI,Allegan,42.4651,-86.0799,3609.0,17.0,731.0,157.0,174.0,170.0,27.0,5.0,20.0
16301,49451,Ravenna,Michigan,MI,Muskegon,43.2091,-85.9648,6144.0,33.0,1554.0,149.0,416.0,385.0,135.0,11.0,14.0
16302,49452,Rothbury,Michigan,MI,Oceana,43.5116,-86.3446,2026.0,34.0,449.0,122.0,103.0,82.0,32.0,0.0,4.0
16303,49453,Saugatuck,Michigan,MI,Allegan,42.6456,-86.1655,2651.0,44.0,420.0,30.0,156.0,566.0,275.0,31.0,23.0
16304,49454,Scottville,Michigan,MI,Mason,43.9547,-86.2801,4882.0,33.0,981.0,152.0,431.0,345.0,128.0,22.0,7.0
16305,49455,Shelby,Michigan,MI,Oceana,43.6079,-86.3615,4662.0,36.0,833.0,185.0,279.0,437.0,152.0,67.0,10.0
16306,49456,Spring Lake,Michigan,MI,Ottawa,43.0887,-86.1915,19041.0,66.0,2788.0,438.0,1377.0,3268.0,1464.0,271.0,133.0
16307,49457,Twin Lake,Michigan,MI,Muskegon,43.3414,-86.1633,10619.0,82.0,2372.0,370.0,915.0,825.0,285.0,25.0,20.0
16308,49458,Walhalla,Michigan,MI,Mason,43.9494,-86.1042,54.0,4.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0
16309,49459,Walkerville,Michigan,MI,Oceana,43.7626,-86.083,1226.0,12.0,300.0,63.0,61.0,62.0,6.0,0.0,0.0
16310,49460,West Olive,Michigan,MI,Ottawa,42.9099,-86.1317,8161.0,6.0,1671.0,192.0,439.0,1061.0,376.0,127.0,34.0
16311,49461,Whitehall,Michigan,MI,Muskegon,43.3904,-86.3315,9418.0,81.0,1471.0,259.0,700.0,1178.0,470.0,49.0,59.0
16312,49464,Zeeland,Michigan,MI,Ottawa,42.8256,-86.0104,28961.0,302.0,5321.0,602.0,1481.0,3381.0,1293.0,217.0,109.0
16313,49503,Grand Rapids,Michigan,MI,Kent,42.9659,-85.6527,35484.0,542.0,3199.0,971.0,1209.0,5751.0,1983.0,463.0,339.0
16314,49504,Grand Rapids,Michigan,MI,Kent,42.9737,-85.7265,38877.0,266.0,5522.0,1200.0,2132.0,4808.0,1615.0,246.0,216.0
16315,49505,Grand Rapids,Michigan,MI,Kent,43.012,-85.6309,31720.0,191.0,4418.0,914.0,2200.0,5146.0,1630.0,441.0,220.0
16316,49506,Grand Rapids,Michigan,MI,Kent,42.943999999999996,-85.6213,33741.0,288.0,1856.0,508.0,1132.0,7600.0,3602.0,1032.0,747.0
16317,49507,Grand Rapids,Michigan,MI,Kent,42.9318,-85.6542,38390.0,836.0,4475.0,1192.0,1444.0,2668.0,1237.0,165.0,197.0
16318,49508,Grand Rapids,Michigan,MI,Kent,42.8894,-85.6219,41139.0,914.0,5660.0,935.0,2678.0,5360.0,2219.0,257.0,276.0
16319,49509,Wyoming,Michigan,MI,Kent,42.9134,-85.7053,26495.0,465.0,4908.0,974.0,1391.0,1902.0,549.0,64.0,21.0
16320,49512,Grand Rapids,Michigan,MI,Kent,42.8802,-85.5352,17117.0,271.0,2493.0,203.0,1189.0,2707.0,885.0,231.0,196.0
16321,49519,Wyoming,Michigan,MI,Kent,42.8977,-85.7186,29051.0,134.0,4941.0,997.0,1521.0,3590.0,751.0,130.0,152.0
16322,49525,Grand Rapids,Michigan,MI,Kent,43.0135,-85.6027,29326.0,38.0,4494.0,616.0,1829.0,4914.0,2060.0,504.0,266.0
16323,49534,Grand Rapids,Michigan,MI,Ottawa,43.0141,-85.7543,21349.0,49.0,3575.0,388.0,1420.0,3423.0,996.0,205.0,130.0
16324,49544,Grand Rapids,Michigan,MI,Kent,43.0073,-85.7255,9586.0,37.0,1671.0,199.0,764.0,1102.0,436.0,50.0,20.0
16325,49546,Grand Rapids,Michigan,MI,Kent,42.928000000000004,-85.5483,33178.0,411.0,3110.0,272.0,1343.0,7038.0,3225.0,984.0,638.0
16326,49548,Grand Rapids,Michigan,MI,Kent,42.8697,-85.6628,31938.0,355.0,6198.0,1001.0,1647.0,1981.0,603.0,78.0,96.0
16327,49601,Cadillac,Michigan,MI,Wexford,44.2504,-85.43,21061.0,180.0,4635.0,802.0,1362.0,1881.0,681.0,214.0,93.0
16328,49611,Alba,Michigan,MI,Antrim,44.9737,-84.9745,260.0,0.0,101.0,0.0,0.0,6.0,0.0,0.0,0.0
16329,49612,Alden,Michigan,MI,Antrim,44.8779,-85.2241,1114.0,2.0,287.0,42.0,61.0,139.0,113.0,9.0,6.0
16330,49613,Arcadia,Michigan,MI,Manistee,44.5232,-86.2061,703.0,0.0,132.0,5.0,32.0,122.0,50.0,14.0,4.0
16331,49614,Bear Lake,Michigan,MI,Manistee,44.4311,-86.1425,2753.0,21.0,665.0,89.0,154.0,305.0,146.0,27.0,16.0
16332,49615,Bellaire,Michigan,MI,Antrim,44.9765,-85.2265,4116.0,11.0,852.0,55.0,326.0,672.0,268.0,27.0,78.0
16333,49616,Benzonia,Michigan,MI,Benzie,44.5955,-86.0961,2263.0,3.0,568.0,84.0,148.0,101.0,75.0,15.0,10.0
16334,49617,Beulah,Michigan,MI,Benzie,44.6306,-86.0025,3203.0,8.0,646.0,94.0,228.0,417.0,210.0,21.0,14.0
16335,49618,Boon,Michigan,MI,Wexford,44.2916,-85.6144,758.0,9.0,221.0,36.0,68.0,23.0,4.0,4.0,0.0
16336,49619,Brethren,Michigan,MI,Manistee,44.2966,-85.9964,1156.0,9.0,275.0,114.0,73.0,55.0,20.0,0.0,0.0
16337,49620,Buckley,Michigan,MI,Wexford,44.5199,-85.6935,2684.0,10.0,559.0,96.0,158.0,137.0,59.0,16.0,0.0
16338,49621,Cedar,Michigan,MI,Leelanau,44.8605,-85.8138,3241.0,8.0,633.0,43.0,230.0,474.0,270.0,74.0,17.0
16339,49622,Central Lake,Michigan,MI,Antrim,45.0748,-85.2673,2443.0,15.0,585.0,94.0,197.0,342.0,113.0,20.0,12.0
16340,49623,Chase,Michigan,MI,Lake,43.8892,-85.6356,1099.0,26.0,345.0,64.0,40.0,45.0,30.0,1.0,0.0
16341,49625,Copemish,Michigan,MI,Manistee,44.4503,-85.8879,1260.0,16.0,336.0,70.0,85.0,82.0,38.0,2.0,0.0
16342,49626,Eastlake,Michigan,MI,Manistee,44.2413,-86.2913,362.0,2.0,153.0,6.0,14.0,15.0,9.0,0.0,2.0
16343,49627,Eastport,Michigan,MI,Antrim,45.1072,-85.3501,186.0,0.0,96.0,0.0,3.0,4.0,3.0,0.0,0.0
16344,49628,Elberta,Michigan,MI,Benzie,44.6194,-86.2265,163.0,0.0,63.0,4.0,11.0,3.0,9.0,7.0,0.0
16345,49629,Elk Rapids,Michigan,MI,Antrim,44.8955,-85.4082,2104.0,0.0,358.0,32.0,144.0,368.0,227.0,98.0,21.0
16346,49630,Empire,Michigan,MI,Leelanau,44.8144,-85.9999,1430.0,3.0,186.0,37.0,83.0,334.0,210.0,31.0,42.0
16347,49631,Evart,Michigan,MI,Osceola,43.8888,-85.2649,6174.0,36.0,1894.0,323.0,315.0,284.0,116.0,11.0,35.0
16348,49632,Falmouth,Michigan,MI,Missaukee,44.2529,-85.01700000000001,1246.0,0.0,323.0,70.0,70.0,46.0,27.0,3.0,2.0
16349,49633,Fife Lake,Michigan,MI,Grand Traverse,44.5721,-85.2531,3717.0,43.0,855.0,126.0,215.0,158.0,161.0,17.0,17.0
16350,49634,Filer City,Michigan,MI,Manistee,44.2153,-86.2873,157.0,0.0,41.0,5.0,11.0,0.0,0.0,0.0,0.0
16351,49635,Frankfort,Michigan,MI,Benzie,44.6311,-86.2212,3623.0,31.0,800.0,45.0,195.0,579.0,337.0,108.0,55.0
16352,49636,Glen Arbor,Michigan,MI,Leelanau,44.8734,-85.9887,403.0,13.0,11.0,0.0,16.0,131.0,70.0,12.0,8.0
16353,49637,Grawn,Michigan,MI,Grand Traverse,44.6428,-85.7113,3256.0,5.0,743.0,79.0,199.0,288.0,120.0,18.0,25.0
16354,49638,Harrietta,Michigan,MI,Wexford,44.2972,-85.7396,962.0,9.0,209.0,53.0,57.0,52.0,21.0,0.0,2.0
16355,49639,Hersey,Michigan,MI,Osceola,43.8481,-85.4059,2203.0,6.0,507.0,60.0,152.0,135.0,78.0,30.0,4.0
16356,49640,Honor,Michigan,MI,Benzie,44.6954,-86.0376,1355.0,13.0,306.0,61.0,118.0,165.0,67.0,19.0,5.0
16357,49642,Idlewild,Michigan,MI,Lake,43.8872,-85.7759,768.0,0.0,193.0,36.0,25.0,23.0,7.0,2.0,0.0
16358,49643,Interlochen,Michigan,MI,Grand Traverse,44.6518,-85.8022,6406.0,16.0,1305.0,203.0,559.0,448.0,293.0,14.0,65.0
16359,49644,Irons,Michigan,MI,Lake,44.0966,-85.939,2008.0,33.0,552.0,127.0,143.0,98.0,64.0,9.0,12.0
16360,49645,Kaleva,Michigan,MI,Manistee,44.3692,-86.0467,1457.0,9.0,377.0,78.0,112.0,106.0,36.0,3.0,0.0
16361,49646,Kalkaska,Michigan,MI,Kalkaska,44.7355,-85.1207,8290.0,70.0,2202.0,267.0,515.0,461.0,167.0,47.0,33.0
16362,49648,Kewadin,Michigan,MI,Antrim,45.0126,-85.3539,2153.0,25.0,312.0,18.0,98.0,463.0,279.0,34.0,13.0
16363,49649,Kingsley,Michigan,MI,Grand Traverse,44.5756,-85.5262,8078.0,90.0,1497.0,569.0,361.0,487.0,150.0,37.0,7.0
16364,49650,Lake Ann,Michigan,MI,Benzie,44.7317,-85.8528,3256.0,0.0,680.0,112.0,287.0,477.0,238.0,8.0,50.0
16365,49651,Lake City,Michigan,MI,Missaukee,44.3767,-85.0946,7790.0,31.0,1911.0,364.0,533.0,539.0,231.0,15.0,10.0
16366,49653,Lake Leelanau,Michigan,MI,Leelanau,44.9856,-85.7329,1797.0,17.0,278.0,30.0,149.0,251.0,163.0,30.0,23.0
16367,49654,Leland,Michigan,MI,Leelanau,45.0793,-85.9896,576.0,0.0,49.0,0.0,28.0,178.0,90.0,25.0,6.0
16368,49655,Leroy,Michigan,MI,Osceola,44.0457,-85.43,3077.0,13.0,794.0,115.0,158.0,178.0,72.0,6.0,5.0
16369,49656,Luther,Michigan,MI,Lake,44.0545,-85.6826,1608.0,8.0,406.0,84.0,103.0,50.0,9.0,10.0,2.0
16370,49657,Mc Bain,Michigan,MI,Missaukee,44.2172,-85.2283,3731.0,6.0,852.0,71.0,311.0,253.0,79.0,25.0,8.0
16371,49659,Mancelona,Michigan,MI,Antrim,44.9116,-85.0634,6838.0,175.0,1810.0,302.0,313.0,342.0,137.0,10.0,9.0
16372,49660,Manistee,Michigan,MI,Manistee,44.2635,-86.1825,14166.0,94.0,3000.0,734.0,1199.0,1307.0,654.0,172.0,70.0
16373,49663,Manton,Michigan,MI,Wexford,44.4152,-85.4202,6134.0,33.0,1380.0,263.0,416.0,365.0,114.0,12.0,4.0
16374,49664,Maple City,Michigan,MI,Leelanau,44.858999999999995,-85.8814,1937.0,2.0,419.0,37.0,150.0,308.0,151.0,32.0,7.0
16375,49665,Marion,Michigan,MI,Osceola,44.0463,-85.155,4236.0,13.0,1085.0,164.0,253.0,213.0,61.0,16.0,16.0
16376,49666,Mayfield,Michigan,MI,Grand Traverse,44.6261,-85.5287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16377,49667,Merritt,Michigan,MI,Missaukee,44.3433,-84.9446,471.0,0.0,133.0,41.0,34.0,21.0,7.0,1.0,0.0
16378,49668,Mesick,Michigan,MI,Wexford,44.4075,-85.7061,3581.0,26.0,879.0,128.0,247.0,169.0,95.0,2.0,2.0
16379,49670,Northport,Michigan,MI,Leelanau,45.1157,-85.6173,2127.0,0.0,267.0,24.0,151.0,540.0,292.0,66.0,38.0
16380,49674,Omena,Michigan,MI,Leelanau,45.0666,-85.5974,72.0,0.0,20.0,0.0,15.0,5.0,12.0,0.0,0.0
16381,49675,Onekama,Michigan,MI,Manistee,44.3646,-86.21,1035.0,0.0,151.0,6.0,105.0,192.0,66.0,26.0,16.0
16382,49676,Rapid City,Michigan,MI,Kalkaska,44.8449,-85.2943,3659.0,37.0,790.0,79.0,314.0,460.0,167.0,41.0,14.0
16383,49677,Reed City,Michigan,MI,Osceola,43.8868,-85.51299999999999,7209.0,27.0,1882.0,357.0,467.0,429.0,192.0,26.0,11.0
16384,49679,Sears,Michigan,MI,Osceola,43.8776,-85.1465,1294.0,2.0,310.0,39.0,56.0,88.0,10.0,0.0,4.0
16385,49680,South Boardman,Michigan,MI,Kalkaska,44.6401,-85.2472,1739.0,0.0,427.0,53.0,128.0,110.0,36.0,13.0,0.0
16386,49682,Suttons Bay,Michigan,MI,Leelanau,44.9656,-85.6423,4334.0,6.0,732.0,81.0,322.0,621.0,422.0,76.0,22.0
16387,49683,Thompsonville,Michigan,MI,Benzie,44.5198,-85.946,2144.0,19.0,482.0,71.0,138.0,111.0,74.0,19.0,5.0
16388,49684,Traverse City,Michigan,MI,Grand Traverse,44.693999999999996,-85.6763,39614.0,171.0,6639.0,797.0,3344.0,5620.0,2494.0,808.0,424.0
16389,49686,Traverse City,Michigan,MI,Grand Traverse,44.7849,-85.4907,32747.0,130.0,4459.0,393.0,2692.0,5375.0,2688.0,652.0,276.0
16390,49688,Tustin,Michigan,MI,Osceola,44.1072,-85.4901,2609.0,18.0,651.0,109.0,190.0,211.0,119.0,23.0,0.0
16391,49689,Wellston,Michigan,MI,Manistee,44.2133,-85.9555,1482.0,24.0,382.0,66.0,112.0,94.0,24.0,2.0,3.0
16392,49690,Williamsburg,Michigan,MI,Grand Traverse,44.802,-85.4347,6931.0,24.0,1094.0,110.0,446.0,1300.0,625.0,150.0,93.0
16393,49701,Mackinaw City,Michigan,MI,Cheboygan,45.7777,-84.7298,865.0,5.0,186.0,7.0,86.0,85.0,34.0,13.0,2.0
16394,49705,Afton,Michigan,MI,Cheboygan,45.3637,-84.4695,861.0,10.0,188.0,35.0,31.0,38.0,21.0,4.0,2.0
16395,49706,Alanson,Michigan,MI,Emmet,45.4405,-84.7924,4493.0,8.0,886.0,115.0,342.0,493.0,104.0,17.0,17.0
16396,49707,Alpena,Michigan,MI,Alpena,45.07899999999999,-83.4602,22037.0,129.0,4570.0,739.0,2180.0,1691.0,909.0,199.0,81.0
16397,49709,Atlanta,Michigan,MI,Montmorency,44.9924,-84.148,3649.0,58.0,1070.0,253.0,231.0,175.0,88.0,13.0,3.0
16398,49710,Barbeau,Michigan,MI,Chippewa,46.2848,-84.2173,556.0,0.0,138.0,10.0,31.0,56.0,19.0,9.0,8.0
16399,49712,Boyne City,Michigan,MI,Charlevoix,45.2052,-85.0183,8055.0,23.0,1544.0,165.0,616.0,915.0,556.0,120.0,67.0
16400,49713,Boyne Falls,Michigan,MI,Charlevoix,45.2116,-84.8916,1923.0,1.0,463.0,61.0,118.0,202.0,133.0,13.0,7.0
16401,49715,Brimley,Michigan,MI,Chippewa,46.3891,-84.6981,3202.0,3.0,542.0,61.0,258.0,269.0,150.0,18.0,23.0
16402,49716,Brutus,Michigan,MI,Cheboygan,45.5068,-84.7467,857.0,0.0,177.0,12.0,73.0,76.0,98.0,10.0,4.0
16403,49717,Burt Lake,Michigan,MI,Cheboygan,45.4307,-84.6912,198.0,0.0,62.0,0.0,0.0,60.0,27.0,24.0,0.0
16404,49718,Carp Lake,Michigan,MI,Emmet,45.7424,-84.7735,741.0,4.0,167.0,24.0,42.0,62.0,17.0,4.0,2.0
16405,49719,Cedarville,Michigan,MI,Mackinac,46.0024,-84.3488,1320.0,4.0,378.0,16.0,74.0,163.0,96.0,12.0,4.0
16406,49720,Charlevoix,Michigan,MI,Charlevoix,45.2654,-85.2297,8917.0,32.0,1526.0,291.0,621.0,1412.0,568.0,220.0,81.0
16407,49721,Cheboygan,Michigan,MI,Cheboygan,45.608000000000004,-84.4867,14291.0,85.0,3701.0,396.0,863.0,1149.0,597.0,58.0,35.0
16408,49722,Conway,Michigan,MI,Emmet,45.4167,-84.867,278.0,0.0,18.0,0.0,75.0,19.0,0.0,0.0,0.0
16409,49724,Dafter,Michigan,MI,Chippewa,46.327,-84.3878,1166.0,7.0,263.0,41.0,58.0,71.0,56.0,0.0,0.0
16410,49725,De Tour Village,Michigan,MI,Chippewa,45.9939,-83.9396,637.0,8.0,176.0,19.0,37.0,64.0,38.0,3.0,18.0
16411,49726,Drummond Island,Michigan,MI,Chippewa,46.0055,-83.7367,1120.0,3.0,324.0,39.0,81.0,118.0,79.0,9.0,9.0
16412,49727,East Jordan,Michigan,MI,Charlevoix,45.1539,-85.1387,7397.0,43.0,1961.0,185.0,453.0,586.0,307.0,43.0,37.0
16413,49728,Eckerman,Michigan,MI,Chippewa,46.4088,-85.0136,250.0,2.0,76.0,5.0,21.0,6.0,15.0,2.0,0.0
16414,49729,Ellsworth,Michigan,MI,Antrim,45.1599,-85.2633,1461.0,2.0,315.0,29.0,115.0,140.0,53.0,6.0,0.0
16415,49730,Elmira,Michigan,MI,Otsego,45.0645,-84.8562,2010.0,35.0,564.0,82.0,122.0,135.0,34.0,4.0,7.0
16416,49733,Frederic,Michigan,MI,Crawford,44.8382,-84.6824,2354.0,9.0,460.0,111.0,85.0,153.0,75.0,32.0,7.0
16417,49735,Gaylord,Michigan,MI,Otsego,45.0125,-84.6723,19577.0,103.0,4615.0,360.0,1328.0,1850.0,873.0,170.0,33.0
16418,49736,Goetzville,Michigan,MI,Chippewa,46.07899999999999,-84.145,497.0,8.0,160.0,12.0,27.0,28.0,12.0,2.0,0.0
16419,49738,Grayling,Michigan,MI,Crawford,44.67100000000001,-84.6913,9625.0,59.0,2231.0,335.0,674.0,900.0,296.0,104.0,36.0
16420,49740,Harbor Springs,Michigan,MI,Emmet,45.5251,-85.0062,7094.0,11.0,1027.0,82.0,554.0,1374.0,697.0,278.0,47.0
16421,49743,Hawks,Michigan,MI,Presque Isle,45.2975,-83.8542,837.0,6.0,225.0,15.0,41.0,27.0,11.0,8.0,1.0
16422,49744,Herron,Michigan,MI,Alpena,45.0124,-83.6535,980.0,22.0,233.0,16.0,77.0,26.0,22.0,0.0,5.0
16423,49745,Hessel,Michigan,MI,Mackinac,46.0217,-84.4284,1016.0,0.0,202.0,25.0,88.0,116.0,49.0,0.0,2.0
16424,49746,Hillman,Michigan,MI,Montmorency,45.0691,-83.9468,3519.0,30.0,954.0,150.0,279.0,257.0,114.0,20.0,10.0
16425,49747,Hubbard Lake,Michigan,MI,Alpena,44.8947,-83.6059,1946.0,10.0,434.0,64.0,129.0,166.0,71.0,21.0,0.0
16426,49748,Hulbert,Michigan,MI,Chippewa,46.3908,-85.1764,174.0,0.0,45.0,7.0,18.0,10.0,1.0,2.0,1.0
16427,49749,Indian River,Michigan,MI,Cheboygan,45.427,-84.5956,3947.0,10.0,961.0,55.0,301.0,493.0,192.0,17.0,20.0
16428,49751,Johannesburg,Michigan,MI,Otsego,45.0152,-84.3857,2066.0,8.0,566.0,76.0,134.0,203.0,49.0,11.0,0.0
16429,49752,Kinross,Michigan,MI,Chippewa,46.275,-84.5148,794.0,0.0,88.0,154.0,34.0,49.0,19.0,0.0,0.0
16430,49753,Lachine,Michigan,MI,Alpena,45.0429,-83.7491,1890.0,8.0,582.0,46.0,173.0,97.0,69.0,9.0,5.0
16431,49755,Levering,Michigan,MI,Emmet,45.6377,-84.7986,1978.0,11.0,523.0,39.0,94.0,202.0,78.0,2.0,6.0
16432,49756,Lewiston,Michigan,MI,Montmorency,44.8538,-84.2973,3433.0,34.0,938.0,208.0,230.0,171.0,91.0,4.0,4.0
16433,49757,Mackinac Island,Michigan,MI,Mackinac,45.8578,-84.6245,763.0,4.0,131.0,8.0,73.0,84.0,55.0,3.0,4.0
16434,49759,Millersburg,Michigan,MI,Presque Isle,45.4309,-84.0854,1541.0,11.0,444.0,48.0,90.0,170.0,70.0,9.0,6.0
16435,49760,Moran,Michigan,MI,Mackinac,46.0441,-85.0078,656.0,3.0,238.0,13.0,36.0,41.0,31.0,0.0,6.0
16436,49762,Naubinway,Michigan,MI,Mackinac,46.126000000000005,-85.4462,545.0,1.0,164.0,23.0,52.0,40.0,33.0,6.0,8.0
