Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Employable Count,Unemployment Count,Unemployment Rate
08010,11452.0,43.7,62541.0,28283.0,1228.0,10.723017813482361,6092.0,533.0,8.749179251477347
08011,87.0,45.2,-666666666.0,46699.0,0.0,0.0,59.0,0.0,0.0
08012,41059.0,37.3,70316.0,30162.0,3293.0,8.020166102437955,23006.0,1585.0,6.8895070851082325
08014,731.0,32.3,98405.0,27894.0,162.0,22.161422708618332,396.0,58.0,14.646464646464647
08015,20188.0,38.7,62423.0,26261.0,2656.0,13.156330493362393,10002.0,1189.0,11.8876224755049
08016,33486.0,39.9,75885.0,32461.0,2339.0,6.985008660335662,18836.0,1733.0,9.200467190486302
08019,1072.0,46.1,87250.0,37098.0,59.0,5.503731343283582,638.0,45.0,7.053291536050157
08020,2634.0,46.9,71393.0,32590.0,142.0,5.3910402429764614,1249.0,192.0,15.372297838270617
08021,44241.0,36.8,47134.0,25462.0,6170.0,13.946339368459121,23875.0,2101.0,8.8
08022,8957.0,49.8,92379.0,44955.0,222.0,2.4785084291615496,4521.0,212.0,4.68922804689228
08023,438.0,46.7,54500.0,24325.0,51.0,11.643835616438356,276.0,25.0,9.057971014492754
08026,2157.0,46.1,78824.0,36357.0,114.0,5.285118219749652,1221.0,91.0,7.452907452907453
08027,4870.0,43.8,64289.0,30359.0,484.0,9.938398357289527,2460.0,216.0,8.78048780487805
08028,20610.0,29.9,66875.0,26708.0,3581.0,17.37506065016982,10680.0,1063.0,9.953183520599252
08029,4203.0,48.1,54153.0,29663.0,468.0,11.13490364025696,2330.0,201.0,8.626609442060087
08030,13311.0,36.0,55053.0,23685.0,1684.0,12.651190744497033,6838.0,611.0,8.935361216730039
08031,11503.0,41.6,47569.0,23520.0,2072.0,18.0126923411284,6153.0,702.0,11.409068746952705
08033,16303.0,41.8,108521.0,59561.0,535.0,3.2816046126479788,8490.0,415.0,4.888103651354535
08034,18832.0,41.3,92109.0,40636.0,853.0,4.529524214103653,10145.0,713.0,7.028092656481025
08035,7650.0,43.1,85852.0,44299.0,288.0,3.764705882352941,4169.0,220.0,5.277044854881266
08036,5842.0,46.7,94873.0,46660.0,221.0,3.782951044162958,3484.0,144.0,4.133180252583237
08037,23861.0,43.9,67382.0,32725.0,2270.0,9.51343196010226,12713.0,1145.0,9.006528750098324
08038,57.0,60.1,49167.0,42768.0,0.0,0.0,29.0,0.0,0.0
08039,110.0,34.1,68684.0,19590.0,0.0,0.0,51.0,0.0,0.0
08041,1099.0,39.3,106667.0,34964.0,164.0,14.922656960873521,553.0,39.0,7.052441229656419
08042,118.0,51.2,150875.0,55523.0,0.0,0.0,86.0,6.0,6.976744186046512
08043,29329.0,43.9,82563.0,43006.0,1843.0,6.283882846329571,14684.0,1047.0,7.130209752111141
08045,2836.0,48.0,58523.0,27591.0,519.0,18.300423131170664,1404.0,282.0,20.085470085470085
08046,31442.0,40.3,67500.0,27089.0,3009.0,9.570001908275556,16722.0,2503.0,14.96830522664753
08048,12419.0,41.2,84049.0,41744.0,652.0,5.250020130445286,6574.0,502.0,7.63614237906906
08049,5772.0,37.9,57566.0,25706.0,836.0,14.483714483714484,3409.0,360.0,10.560281607509534
08050,24793.0,44.1,72773.0,35465.0,1599.0,6.449401040616303,12750.0,926.0,7.262745098039216
08051,10515.0,42.8,76980.0,36945.0,753.0,7.161198288159771,6253.0,410.0,6.556852710698864
08052,19003.0,37.9,58472.0,30569.0,1781.0,9.37220438878072,11159.0,791.0,7.088448785733489
08053,45578.0,42.3,90315.0,43130.0,2170.0,4.761068936767739,26526.0,1502.0,5.662368996456307
08054,41849.0,43.2,87958.0,46457.0,2350.0,5.615426891920954,22814.0,1356.0,5.943718769176821
08055,27396.0,45.1,112299.0,51066.0,543.0,1.9820411738939991,14838.0,958.0,6.456395740665858
08056,4596.0,39.3,155612.0,51276.0,143.0,3.1114012184508266,2164.0,105.0,4.852125693160813
08057,20899.0,44.8,125561.0,66370.0,746.0,3.5695487822383845,10760.0,609.0,5.659851301115242
08059,5576.0,36.7,66969.0,31620.0,585.0,10.49139167862267,3399.0,288.0,8.473080317740513
08060,24330.0,38.1,78420.0,35885.0,1344.0,5.524044389642417,12995.0,1227.0,9.442093112735668
08061,3072.0,31.0,128173.0,41033.0,264.0,8.59375,1559.0,32.0,2.0525978191148173
08062,16035.0,38.7,122428.0,47926.0,630.0,3.9289055191768005,8979.0,599.0,6.671121505735606
08063,3083.0,37.9,61500.0,25101.0,246.0,7.9792409990269215,1602.0,158.0,9.86267166042447
08064,153.0,78.3,-666666666.0,8834.0,0.0,0.0,0.0,0.0,
08065,7306.0,43.2,66235.0,33491.0,874.0,11.96277032575965,4394.0,447.0,10.172963131543014
08066,8450.0,37.3,43714.0,24757.0,1919.0,22.71005917159763,4272.0,627.0,14.676966292134832
08067,1704.0,37.4,75125.0,36188.0,143.0,8.392018779342724,900.0,67.0,7.444444444444445
08068,7061.0,40.6,57766.0,30440.0,830.0,11.754708964735872,3617.0,286.0,7.907105335913741
08069,12752.0,37.0,46955.0,22226.0,2443.0,19.157779171894603,6145.0,972.0,15.81773799837266
08070,12557.0,43.8,58263.0,33701.0,1439.0,11.459743569323884,6360.0,442.0,6.949685534591195
08071,9635.0,42.8,73712.0,31944.0,668.0,6.933056564608199,5076.0,453.0,8.92434988179669
08072,278.0,48.3,69271.0,29192.0,8.0,2.8776978417266186,122.0,8.0,6.557377049180328
08073,366.0,55.1,190938.0,59439.0,0.0,0.0,294.0,17.0,5.782312925170068
08074,16.0,26.5,-666666666.0,,16.0,100.0,11.0,6.0,54.54545454545455
08075,29044.0,38.9,75209.0,33355.0,1958.0,6.74149566175458,16904.0,1544.0,9.13393279697113
08077,19260.0,43.0,93836.0,41253.0,1116.0,5.794392523364486,10825.0,637.0,5.884526558891455
08078,8365.0,35.1,61833.0,26377.0,888.0,10.615660490137477,4530.0,436.0,9.624724061810154
08079,10372.0,40.2,44063.0,25964.0,2518.0,24.276899344388738,4712.0,681.0,14.452461799660442
08080,36675.0,43.2,93835.0,40428.0,1138.0,3.1029311520109064,20723.0,1462.0,7.054963084495488
08081,48709.0,37.4,82647.0,33011.0,4438.0,9.111252540598247,27041.0,2258.0,8.350282903738767
08083,9621.0,42.4,67809.0,33400.0,751.0,7.805841388629041,5800.0,432.0,7.448275862068965
08084,7007.0,42.0,68870.0,29389.0,678.0,9.676038247466819,3861.0,366.0,9.47940947940948
08085,20116.0,37.4,110864.0,43355.0,990.0,4.921455557764963,11127.0,467.0,4.196998292441808
08086,7989.0,42.9,76917.0,37390.0,371.0,4.643885342345725,4522.0,350.0,7.739938080495356
08087,24535.0,45.6,61368.0,31297.0,1985.0,8.090482983492969,11770.0,958.0,8.139337298215803
08088,24158.0,48.7,73323.0,36580.0,1346.0,5.571653282556503,12334.0,861.0,6.980703745743473
08089,4458.0,45.8,62288.0,27933.0,422.0,9.466128308658591,2287.0,217.0,9.488412767818103
08090,8445.0,41.6,76975.0,31680.0,508.0,6.015393724097099,4543.0,314.0,6.911732335461149
08091,5411.0,40.5,52393.0,26293.0,791.0,14.618369987063389,2788.0,255.0,9.146341463414634
08092,3469.0,45.3,75865.0,35340.0,203.0,5.851830498702796,1815.0,231.0,12.727272727272727
08093,9478.0,36.8,52844.0,28037.0,1625.0,17.14496729267778,5288.0,450.0,8.509833585476551
08094,40426.0,40.6,73086.0,31780.0,3038.0,7.514965616187602,21370.0,2355.0,11.020121665886757
08095,220.0,38.5,45670.0,29743.0,36.0,16.363636363636363,164.0,64.0,39.02439024390244
08096,35599.0,40.6,66250.0,32907.0,3620.0,10.168824966993455,18777.0,1561.0,8.313362091920967
08097,3155.0,42.4,84583.0,34699.0,80.0,2.535657686212361,1728.0,151.0,8.738425925925926
08098,9514.0,42.3,83698.0,35124.0,981.0,10.311120454067689,4685.0,187.0,3.991462113127001
08102,7601.0,26.4,20165.0,11973.0,3667.0,48.24365215103276,2800.0,681.0,24.321428571428573
08103,14443.0,31.4,25217.0,14925.0,5514.0,38.177663920238174,4870.0,993.0,20.390143737166323
08104,23827.0,27.1,23993.0,13774.0,8894.0,37.327401687161625,9411.0,1627.0,17.28827967272341
08105,28559.0,29.2,31801.0,14435.0,9607.0,33.63913302286495,12604.0,1628.0,12.91653443351317
08106,9764.0,44.0,69896.0,35054.0,512.0,5.243752560426055,5753.0,391.0,6.796454023987485
08107,12887.0,36.5,57314.0,31477.0,1424.0,11.04989524326841,7532.0,633.0,8.404142326075412
08108,18333.0,41.7,80016.0,40450.0,887.0,4.838269786723395,10718.0,464.0,4.329165889158425
08109,22827.0,41.5,67809.0,31221.0,1637.0,7.171332194331274,12679.0,1137.0,8.967584194337093
08110,18278.0,39.2,57478.0,22746.0,3116.0,17.04781704781705,9580.0,1014.0,10.58455114822547
08201,9951.0,44.4,59521.0,29505.0,661.0,6.642548487589187,5594.0,680.0,12.15588130139435
08202,1499.0,64.5,81696.0,70910.0,75.0,5.003335557038025,644.0,33.0,5.124223602484472
08203,9239.0,53.5,62303.0,39632.0,991.0,10.726269076739907,4833.0,263.0,5.441754603765777
08204,18718.0,46.2,63483.0,32887.0,1482.0,7.917512554760124,9116.0,649.0,7.119350592365072
08205,28705.0,39.4,60336.0,28234.0,2852.0,9.93555129768333,16026.0,1919.0,11.97429177586422
08210,17134.0,46.0,65899.0,33600.0,1057.0,6.169020660674682,8632.0,804.0,9.314179796107506
08212,214.0,73.3,48438.0,39121.0,44.0,20.560747663551403,41.0,4.0,9.75609756097561
08215,13466.0,40.6,63873.0,31925.0,1464.0,10.871825337888014,7434.0,984.0,13.236481033091202
08217,24.0,54.8,-666666666.0,8479.0,14.0,58.333333333333336,5.0,0.0,0.0
08221,7009.0,46.8,84021.0,40546.0,122.0,1.7406192038807249,3633.0,214.0,5.890448665015139
08223,4088.0,48.2,76176.0,37440.0,22.0,0.538160469667319,2320.0,188.0,8.10344827586207
08224,537.0,46.1,60486.0,26087.0,92.0,17.13221601489758,300.0,37.0,12.333333333333334
08225,8578.0,42.0,71810.0,35817.0,859.0,10.013989274889251,4481.0,311.0,6.940415085918322
08226,11430.0,53.0,61786.0,44342.0,1133.0,9.912510936132984,5351.0,348.0,6.503457297701364
08230,5581.0,41.7,83029.0,35239.0,569.0,10.195305500806308,2966.0,197.0,6.641942009440323
08232,19667.0,35.7,41802.0,17827.0,4711.0,23.95383129099507,9873.0,1379.0,13.967385799655627
08234,42728.0,40.0,73013.0,29930.0,4788.0,11.205766710353867,23613.0,2729.0,11.557193071613094
08240,2301.0,20.3,-666666666.0,3287.0,0.0,0.0,1088.0,146.0,13.419117647058824
08241,984.0,50.6,89904.0,44927.0,36.0,3.658536585365854,573.0,32.0,5.5846422338568935
08242,2869.0,44.0,51269.0,28271.0,588.0,20.49494597420704,1369.0,171.0,12.490869247626005
08243,1905.0,63.3,70333.0,51660.0,107.0,5.616797900262467,790.0,64.0,8.10126582278481
08244,10858.0,40.8,52047.0,28389.0,1364.0,12.562166144778043,5944.0,468.0,7.873485868102288
08246,119.0,78.9,-666666666.0,26025.0,0.0,0.0,35.0,17.0,48.57142857142857
08247,941.0,62.5,96071.0,71197.0,51.0,5.419766206163656,421.0,18.0,4.275534441805226
08248,181.0,62.1,212188.0,70662.0,8.0,4.419889502762431,98.0,28.0,28.571428571428573
08251,9524.0,45.2,47050.0,26753.0,1525.0,16.012179756404873,5328.0,695.0,13.044294294294295
08260,13129.0,52.8,43493.0,30629.0,1925.0,14.662198187219133,6044.0,901.0,14.907346128391794
08270,8712.0,40.8,62284.0,26768.0,1190.0,13.659320477502296,4417.0,257.0,5.818428797826579
08302,45964.0,33.4,49189.0,20245.0,8745.0,19.025759289879037,19532.0,1977.0,10.121851320909277
08310,1478.0,51.4,43333.0,26255.0,121.0,8.186738836265222,618.0,87.0,14.077669902912621
08311,2161.0,41.4,61432.0,23426.0,490.0,22.674687644608976,1106.0,132.0,11.934900542495479
08312,8160.0,39.6,63550.0,31820.0,716.0,8.77450980392157,4056.0,310.0,7.642998027613412
08314,2511.0,37.6,73008.0,13873.0,0.0,0.0,311.0,29.0,9.32475884244373
08316,327.0,28.7,-666666666.0,24503.0,0.0,0.0,159.0,4.0,2.5157232704402515
08317,1376.0,42.8,85313.0,30878.0,67.0,4.869186046511628,684.0,31.0,4.5321637426900585
08318,12069.0,45.4,76176.0,33960.0,712.0,5.899411715966526,6515.0,341.0,5.23407521105142
08319,1208.0,45.5,86875.0,32714.0,47.0,3.890728476821192,720.0,72.0,10.0
08320,1275.0,36.0,-666666666.0,7461.0,0.0,0.0,0.0,0.0,
08321,107.0,67.5,19559.0,22405.0,18.0,16.822429906542055,45.0,12.0,26.666666666666668
08322,10680.0,40.9,79425.0,31321.0,739.0,6.919475655430712,5694.0,495.0,8.69336143308746
08323,712.0,44.8,62083.0,29647.0,39.0,5.477528089887641,372.0,29.0,7.795698924731183
08324,365.0,50.4,72206.0,36307.0,7.0,1.917808219178082,193.0,10.0,5.181347150259067
08326,1452.0,36.8,60156.0,35753.0,97.0,6.680440771349862,676.0,109.0,16.124260355029588
08327,3638.0,37.8,80417.0,10046.0,0.0,0.0,206.0,8.0,3.883495145631068
08328,1291.0,43.1,51402.0,24483.0,237.0,18.357862122385747,549.0,50.0,9.107468123861567
08329,100.0,52.3,91250.0,40461.0,11.0,11.0,56.0,0.0,0.0
08330,28584.0,41.5,62207.0,30036.0,3021.0,10.568849706129303,15954.0,1843.0,11.551961890435
08332,36771.0,38.0,49206.0,24447.0,6696.0,18.210002447580973,17989.0,2012.0,11.184612818944911
08340,875.0,34.6,-666666666.0,29222.0,185.0,21.142857142857142,521.0,63.0,12.092130518234166
08341,2305.0,44.3,31851.0,20856.0,369.0,16.008676789587852,1166.0,285.0,24.44253859348199
08343,5293.0,43.4,85167.0,33674.0,369.0,6.971471755148309,2826.0,261.0,9.235668789808917
08344,5297.0,42.9,67372.0,31131.0,573.0,10.817443836133661,2989.0,243.0,8.129809300769487
08345,568.0,51.4,53750.0,25265.0,82.0,14.43661971830986,260.0,33.0,12.692307692307692
08346,643.0,26.1,-666666666.0,21500.0,72.0,11.19751166407465,365.0,19.0,5.205479452054795
08348,278.0,58.3,56333.0,25758.0,0.0,0.0,108.0,0.0,0.0
08349,2082.0,41.6,47734.0,23006.0,272.0,13.064361191162345,967.0,231.0,23.888314374353673
08350,1142.0,23.7,56702.0,24896.0,306.0,26.79509632224168,627.0,197.0,31.41945773524721
08352,599.0,33.4,68553.0,19562.0,97.0,16.19365609348915,336.0,54.0,16.071428571428573
08353,349.0,45.2,65938.0,29619.0,21.0,6.017191977077364,199.0,22.0,11.055276381909549
08360,43559.0,36.2,45027.0,21185.0,8448.0,19.394384627746277,20421.0,1994.0,9.76445815581999
08361,18046.0,44.3,73660.0,31921.0,2131.0,11.808711071705641,8679.0,491.0,5.657333794215924
08401,39306.0,35.7,26566.0,18818.0,14298.0,36.37612578232331,18410.0,2893.0,15.714285714285714
08402,6250.0,60.0,66154.0,53348.0,582.0,9.312,3327.0,227.0,6.822963630898707
08403,1093.0,63.6,107500.0,82370.0,40.0,3.659652333028362,473.0,41.0,8.668076109936575
08406,10505.0,46.1,49548.0,30282.0,1569.0,14.935744883388862,5429.0,748.0,13.77785964265979
08501,6273.0,46.9,114577.0,51489.0,81.0,1.291248206599713,3473.0,251.0,7.227181111431039
08502,11711.0,41.0,170795.0,61973.0,222.0,1.895653658953121,6286.0,352.0,5.599745466115176
08505,17961.0,40.4,86845.0,38951.0,784.0,4.365013083904015,9959.0,598.0,6.0046189376443415
08510,5918.0,44.8,140307.0,51720.0,331.0,5.5931057789793845,3177.0,140.0,4.406672961913755
08511,928.0,45.7,84167.0,38315.0,25.0,2.6939655172413794,609.0,58.0,9.523809523809524
08512,11024.0,40.3,81159.0,46310.0,671.0,6.086719883889695,5470.0,368.0,6.727605118829982
08514,5500.0,42.2,89597.0,40259.0,271.0,4.927272727272728,2681.0,171.0,6.378217083177919
08515,6352.0,35.0,140625.0,42848.0,101.0,1.5900503778337531,3221.0,213.0,6.612853151195281
08518,5221.0,42.6,55396.0,35781.0,414.0,7.929515418502203,2908.0,150.0,5.15818431911967
08520,27065.0,38.0,88261.0,37031.0,2407.0,8.893404766303345,15061.0,1037.0,6.885332979217847
08525,4965.0,47.7,122525.0,58474.0,203.0,4.088620342396777,3037.0,152.0,5.0049390846229835
08527,55825.0,43.3,86592.0,36888.0,2355.0,4.2185400806090465,29506.0,1850.0,6.269911204500779
08528,173.0,49.1,68750.0,43208.0,0.0,0.0,67.0,0.0,0.0
08530,7328.0,48.4,94738.0,54037.0,361.0,4.926310043668122,4118.0,116.0,2.816901408450704
08533,6178.0,43.8,98884.0,37119.0,298.0,4.8235674975720295,3593.0,122.0,3.3954912329529643
08534,13361.0,44.8,125069.0,65734.0,267.0,1.9983534166604295,7044.0,325.0,4.613855763770585
08535,4660.0,50.2,155712.0,64943.0,172.0,3.6909871244635193,2671.0,227.0,8.498689629352302
08536,20180.0,34.8,95533.0,48342.0,861.0,4.266600594648167,11304.0,678.0,5.997876857749469
08540,48341.0,39.3,124954.0,67966.0,2445.0,5.057818415010033,24905.0,1197.0,4.806263802449307
08542,5752.0,25.9,72013.0,35093.0,274.0,4.7635605006954105,3366.0,97.0,2.8817587641117055
08550,19349.0,44.5,189480.0,74659.0,550.0,2.8425241614553722,10052.0,511.0,5.0835654596100275
08551,5257.0,45.8,128929.0,59005.0,55.0,1.0462240821761462,2923.0,179.0,6.123845364351694
08553,618.0,45.4,105625.0,49204.0,20.0,3.236245954692557,293.0,10.0,3.4129692832764507
08554,3913.0,39.5,78429.0,33094.0,199.0,5.085612062356248,2181.0,104.0,4.768454837230628
08555,744.0,48.4,86964.0,37859.0,31.0,4.166666666666667,405.0,37.0,9.135802469135802
08558,7106.0,46.2,180625.0,78603.0,493.0,6.937799043062201,3116.0,87.0,2.79204107830552
08559,5051.0,48.8,118311.0,63164.0,36.0,0.7127301524450604,3007.0,73.0,2.427668772863319
08560,3669.0,45.6,107234.0,56192.0,151.0,4.1155628236576725,1967.0,90.0,4.575495678698526
08561,119.0,41.0,-666666666.0,37158.0,0.0,0.0,50.0,0.0,0.0
08562,4733.0,33.1,59886.0,26842.0,483.0,10.20494401014156,2485.0,278.0,11.18712273641851
08608,805.0,46.0,15855.0,20958.0,210.0,26.08695652173913,435.0,33.0,7.586206896551724
08609,13237.0,34.8,29336.0,14878.0,3535.0,26.70544685351666,6817.0,1211.0,17.764412498166347
08610,29911.0,38.8,57765.0,26456.0,3415.0,11.417204372973154,16538.0,1598.0,9.662595235215866
08611,25906.0,33.1,36121.0,17170.0,6170.0,23.81687639928974,12715.0,1770.0,13.920566260322454
08618,40498.0,30.8,40581.0,20419.0,9127.0,22.536915403229788,18072.0,3057.0,16.915670650730412
08619,22088.0,42.0,70203.0,36299.0,1180.0,5.342267294458529,12489.0,1072.0,8.58355352710385
08620,12655.0,43.3,87606.0,35611.0,455.0,3.5954168312919794,6485.0,379.0,5.8442559753276795
08628,9414.0,45.8,89630.0,43286.0,790.0,8.39175695772254,5192.0,400.0,7.704160246533128
08629,13615.0,33.5,56462.0,19778.0,2080.0,15.277267719427103,7859.0,1096.0,13.945794630360096
08638,22794.0,38.5,53435.0,25243.0,4304.0,18.88216197244889,11484.0,1097.0,9.552420759317311
08640,8246.0,34.5,59821.0,13851.0,247.0,2.9953917050691246,825.0,63.0,7.636363636363637
08641,4748.0,22.9,51551.0,19316.0,230.0,4.844144903117102,1011.0,92.0,9.099901088031652
08648,32137.0,39.6,93696.0,41204.0,1680.0,5.227619255064256,17996.0,1123.0,6.240275616803734
08690,19347.0,46.0,96503.0,41129.0,341.0,1.762547164935132,11005.0,407.0,3.6983189459336665
08691,15887.0,43.6,115118.0,52981.0,209.0,1.3155410083716246,8715.0,354.0,4.061962134251291
08701,97907.0,21.3,42993.0,15443.0,30201.0,30.846619751396734,31303.0,1997.0,6.379580231926653
08720,953.0,44.6,120701.0,36964.0,0.0,0.0,370.0,20.0,5.405405405405405
08721,20931.0,40.8,77990.0,32593.0,1526.0,7.290621566098132,10479.0,855.0,8.159175493844833
08722,11153.0,35.6,70586.0,28774.0,1034.0,9.27104814848023,6197.0,469.0,7.568178150718089
08723,32064.0,43.9,66378.0,32562.0,2857.0,8.910304391217565,17344.0,1461.0,8.423662361623617
08724,41858.0,45.1,77297.0,39245.0,2081.0,4.971570548043385,22193.0,1715.0,7.727661875366106
08730,4745.0,47.4,127163.0,61200.0,88.0,1.8545837723919916,2516.0,127.0,5.047694753577106
08731,19944.0,42.6,70976.0,33764.0,2213.0,11.096068993180907,10495.0,772.0,7.3558837541686515
08732,1480.0,52.7,81574.0,41991.0,120.0,8.108108108108109,717.0,33.0,4.602510460251046
08733,2710.0,33.0,59878.0,27036.0,314.0,11.586715867158672,1358.0,107.0,7.879234167893962
08734,8329.0,46.9,79907.0,37185.0,402.0,4.826509785088246,4529.0,310.0,6.84477809671009
08735,3439.0,64.6,60719.0,45869.0,374.0,10.875254434428612,1186.0,107.0,9.021922428330523
08736,12618.0,46.5,106362.0,50129.0,628.0,4.977016959898558,6623.0,214.0,3.2311641250188736
08738,932.0,67.2,89375.0,82205.0,48.0,5.150214592274678,374.0,20.0,5.347593582887701
08740,2060.0,42.1,64924.0,30921.0,283.0,13.737864077669903,1166.0,101.0,8.662092624356776
08741,2574.0,47.4,88971.0,36968.0,253.0,9.82905982905983,1340.0,125.0,9.328358208955224
08742,24365.0,45.5,87426.0,44577.0,1626.0,6.673507079827622,13549.0,770.0,5.683076241789062
08750,3349.0,54.8,114013.0,76327.0,55.0,1.6422812779934308,1619.0,89.0,5.497220506485485
08751,4304.0,40.3,50982.0,32975.0,847.0,19.679368029739777,2355.0,188.0,7.983014861995754
08752,2309.0,59.1,68906.0,47682.0,148.0,6.409701169337375,1046.0,76.0,7.265774378585086
08753,63222.0,40.4,73227.0,34456.0,3937.0,6.227262661731675,33976.0,2644.0,7.78196373910996
08755,25491.0,49.0,69682.0,39157.0,1337.0,5.244988427288062,11960.0,671.0,5.610367892976589
08757,33565.0,62.9,39271.0,27209.0,2811.0,8.37479517354387,11929.0,1393.0,11.677424763182161
08758,7619.0,58.2,64531.0,34098.0,516.0,6.7725423283895525,3232.0,254.0,7.858910891089109
08759,32940.0,68.4,36980.0,32021.0,2492.0,7.565270188221008,10048.0,1244.0,12.380573248407643
08801,9104.0,29.4,115700.0,43070.0,274.0,3.0096660808435853,3932.0,136.0,3.458799593082401
08802,4127.0,46.6,119922.0,52484.0,211.0,5.112672643566755,2372.0,155.0,6.534569983136594
08804,2358.0,46.4,77292.0,47675.0,119.0,5.046649703138253,1323.0,61.0,4.610733182161754
08805,12163.0,36.4,68857.0,32435.0,1211.0,9.956425224040121,7003.0,376.0,5.369127516778524
08807,38998.0,41.7,115974.0,49916.0,1283.0,3.2899123031950355,20871.0,1111.0,5.323175698337406
08808,33.0,52.7,72750.0,42724.0,12.0,36.36363636363637,21.0,15.0,71.42857142857143
08809,5913.0,38.1,99000.0,38921.0,239.0,4.04194148486386,3169.0,180.0,5.680025244556642
08810,8640.0,39.7,122009.0,43143.0,220.0,2.5462962962962963,4577.0,217.0,4.741096788289273
08812,14430.0,40.5,92490.0,41171.0,1104.0,7.650727650727651,8171.0,473.0,5.7887651450250885
08816,47103.0,42.9,101245.0,43383.0,3283.0,6.969832070144152,26007.0,2046.0,7.867112700426808
08817,44730.0,36.5,84605.0,35639.0,2576.0,5.758998435054773,24980.0,1690.0,6.765412329863891
08820,40426.0,41.7,116577.0,46539.0,1693.0,4.187898876960372,20747.0,1237.0,5.962307803537861
08821,362.0,46.8,54868.0,22604.0,44.0,12.154696132596685,196.0,24.0,12.244897959183673
08822,30669.0,44.3,104104.0,48584.0,2287.0,7.4570413120740815,17009.0,1008.0,5.926274325357164
08823,9628.0,36.9,101690.0,48682.0,258.0,2.679684254258413,5730.0,240.0,4.18848167539267
08824,12788.0,42.9,122309.0,49375.0,504.0,3.9411948701908037,6962.0,352.0,5.056018385521402
08825,4591.0,47.9,101618.0,49418.0,183.0,3.9860596819864953,2710.0,92.0,3.3948339483394836
08826,5553.0,44.7,92361.0,46977.0,159.0,2.863317125877904,3413.0,123.0,3.6038675651919134
08827,4171.0,49.4,110395.0,49256.0,127.0,3.0448333732917767,2312.0,210.0,9.083044982698961
08828,2314.0,42.5,75096.0,32123.0,112.0,4.840103716508211,1280.0,79.0,6.171875
08829,3632.0,42.7,84634.0,47249.0,143.0,3.9372246696035242,1985.0,143.0,7.204030226700252
08830,19009.0,41.6,83329.0,33599.0,1487.0,7.822610342469357,9872.0,751.0,7.6073743922204216
08831,49399.0,53.0,73122.0,43974.0,2804.0,5.676228263730035,21363.0,1400.0,6.553386696625006
08832,2354.0,33.7,53813.0,23528.0,440.0,18.69158878504673,1177.0,168.0,14.27357689039932
08833,8105.0,48.6,133576.0,71678.0,276.0,3.405305367057372,4552.0,257.0,5.645869947275923
08835,10448.0,39.2,65163.0,28330.0,904.0,8.652373660030628,6006.0,503.0,8.374958374958375
08836,3827.0,48.5,143500.0,72481.0,246.0,6.428011497256336,2203.0,113.0,5.129369042215161
08837,16728.0,39.4,74764.0,35291.0,903.0,5.3981348637015785,9160.0,655.0,7.150655021834061
08840,16411.0,41.7,111833.0,50520.0,400.0,2.4373895557857534,8917.0,514.0,5.764270494560951
08844,39653.0,40.6,115286.0,48628.0,1380.0,3.4801906539227803,22858.0,1191.0,5.210429608889666
08846,13811.0,39.1,82663.0,33987.0,953.0,6.900296864817899,7472.0,320.0,4.282655246252677
08848,8354.0,47.6,95094.0,45109.0,344.0,4.117787886042614,4769.0,288.0,6.03900188718809
08850,8804.0,40.8,108114.0,45064.0,591.0,6.712857791912767,5013.0,575.0,11.47017753840016
08852,17906.0,36.4,101088.0,44079.0,983.0,5.489779962023903,9544.0,615.0,6.4438390611902765
08853,5247.0,43.2,122917.0,52054.0,382.0,7.280350676577092,3053.0,259.0,8.483458892892237
08854,57432.0,31.6,89244.0,30760.0,3328.0,5.794678924641315,26823.0,2161.0,8.056518659359504
08857,40628.0,41.3,88736.0,39436.0,1581.0,3.8914049424042534,23568.0,1613.0,6.844025797691786
08858,144.0,56.6,-666666666.0,110582.0,0.0,0.0,133.0,0.0,0.0
08859,21806.0,39.2,78787.0,34595.0,1633.0,7.488764560212785,11977.0,819.0,6.838106370543541
08861,54390.0,33.0,50067.0,20144.0,10653.0,19.586321014892444,25483.0,1027.0,4.030137738884747
08863,12739.0,37.1,80420.0,32876.0,975.0,7.653661982887197,6978.0,400.0,5.732301519059902
08865,29263.0,41.4,57756.0,29348.0,4064.0,13.887844718586612,15316.0,1556.0,10.159310524941239
08867,5147.0,46.1,123241.0,56598.0,85.0,1.6514474451136585,2752.0,173.0,6.286337209302325
08869,7539.0,40.9,72981.0,38518.0,539.0,7.149489322191272,4273.0,169.0,3.9550666978703486
08872,20293.0,37.3,74352.0,32030.0,1456.0,7.174887892376682,11007.0,937.0,8.51276460434269
08873,53094.0,40.8,87213.0,39972.0,3665.0,6.902851546314085,28309.0,1770.0,6.252428556289519
08876,22369.0,38.1,86395.0,40973.0,1018.0,4.5509410344673435,12630.0,737.0,5.835312747426761
08879,23343.0,41.3,71242.0,35801.0,1455.0,6.233131988176327,13152.0,770.0,5.854622871046229
08880,4613.0,38.0,77713.0,32013.0,231.0,5.007587253414264,2685.0,166.0,6.182495344506518
08882,16244.0,38.0,64951.0,27794.0,1846.0,11.36419601083477,9264.0,1079.0,11.647236614853195
08884,8418.0,44.6,74668.0,34985.0,567.0,6.735566642908054,4341.0,269.0,6.196728864316977
08886,7111.0,41.1,106429.0,40797.0,260.0,3.656307129798903,3741.0,213.0,5.693664795509222
